,CP2
2018-08-16 00:26:00,1663.36
2018-08-16 00:27:00,1735.68
2018-08-16 00:28:00,1699.52
2018-08-16 00:29:00,1880.32
2018-08-16 00:30:00,2205.76
2018-08-16 00:31:00,2241.92
2018-08-16 00:32:00,2097.28
2018-08-16 00:33:00,2205.76
2018-08-16 00:34:00,2205.76
2018-08-16 00:35:00,2205.76
2018-08-16 00:36:00,2169.6
2018-08-16 00:37:00,2241.92
2018-08-16 00:38:00,2314.24
2018-08-16 00:39:00,2386.56
2018-08-16 00:40:00,2350.4
2018-08-16 00:41:00,2531.2
2018-08-16 00:42:00,2603.52
2018-08-16 00:43:00,2675.84
2018-08-16 00:44:00,2603.52
2018-08-16 00:45:00,2531.2
2018-08-16 00:46:00,2748.16
2018-08-16 00:47:00,2712.0
2018-08-16 00:48:00,2784.32
2018-08-16 00:49:00,2675.84
2018-08-16 00:50:00,2567.36
2018-08-16 00:51:00,2422.72
2018-08-16 00:52:00,2241.92
2018-08-16 00:53:00,2386.56
2018-08-16 00:54:00,2278.08
2018-08-16 00:55:00,2241.92
2018-08-16 00:56:00,2241.92
2018-08-16 00:57:00,2278.08
2018-08-16 00:58:00,2205.76
2018-08-16 00:59:00,2241.92
2018-08-16 01:00:00,2169.6
2018-08-16 01:01:00,2061.12
2018-08-16 01:02:00,2205.76
2018-08-16 01:03:00,2205.76
2018-08-16 01:04:00,2278.08
2018-08-16 01:05:00,2133.44
2018-08-16 01:06:00,2061.12
2018-08-16 01:07:00,1880.32
2018-08-16 01:08:00,1844.16
2018-08-16 01:09:00,1988.8
2018-08-16 02:29:00,4411.52
2018-08-16 02:30:00,3796.8
2018-08-16 02:31:00,3941.44
2018-08-16 02:32:00,3869.12
2018-08-16 02:33:00,3760.64
2018-08-16 02:34:00,3652.16
2018-08-16 02:35:00,3688.32
2018-08-16 02:36:00,3471.36
2018-08-16 02:37:00,3435.2
2018-08-16 02:38:00,3254.4
2018-08-16 02:39:00,3326.72
2018-08-16 02:40:00,3362.88
2018-08-16 02:41:00,3579.84
2018-08-16 02:42:00,3688.32
2018-08-16 02:43:00,3724.48
2018-08-16 02:44:00,3652.16
2018-08-16 02:45:00,3796.8
2018-08-16 02:46:00,3616.0
2018-08-16 02:47:00,3616.0
2018-08-16 02:48:00,3616.0
2018-08-16 02:49:00,3543.68
2018-08-16 02:50:00,3399.04
2018-08-16 02:51:00,3399.04
2018-08-16 02:52:00,3543.68
2018-08-16 02:53:00,3399.04
2018-08-16 02:54:00,3109.76
2018-08-16 02:55:00,3109.76
2018-08-16 02:56:00,3109.76
2018-08-16 02:57:00,3182.08
2018-08-16 02:58:00,3218.24
2018-08-16 02:59:00,3399.04
2018-08-16 03:00:00,3145.92
2018-08-16 03:01:00,3182.08
2018-08-16 03:02:00,3616.0
2018-08-16 03:03:00,3832.96
2018-08-16 03:04:00,4086.08
2018-08-16 03:05:00,4013.76
2018-08-16 03:06:00,4086.08
2018-08-16 03:07:00,4158.4
2018-08-16 03:08:00,4230.72
2018-08-16 03:09:00,4049.92
2018-08-16 03:10:00,4049.92
2018-08-16 03:11:00,4194.56
2018-08-16 03:12:00,4158.4
2018-08-16 03:13:00,4049.92
2018-08-16 03:14:00,4122.24
2018-08-16 03:15:00,4013.76
2018-08-16 03:16:00,3977.6
2018-08-16 03:17:00,3977.6
2018-08-16 03:18:00,3905.28
2018-08-16 03:19:00,3760.64
2018-08-16 03:20:00,3579.84
2018-08-16 03:21:00,3724.48
2018-08-16 03:22:00,3724.48
2018-08-16 03:23:00,3832.96
2018-08-16 03:24:00,3905.28
2018-08-16 03:25:00,3832.96
2018-08-16 03:26:00,3832.96
2018-08-16 03:27:00,3941.44
2018-08-16 03:28:00,3941.44
2018-08-16 03:29:00,3832.96
2018-08-16 03:30:00,3579.84
2018-08-16 03:31:00,3290.56
2018-08-16 03:32:00,3507.52
2018-08-16 03:33:00,3362.88
2018-08-16 03:34:00,3073.6
2018-08-16 03:35:00,3435.2
2018-08-16 03:36:00,3435.2
2018-08-16 03:37:00,3688.32
2018-08-16 03:38:00,3471.36
2018-08-16 03:39:00,3399.04
2018-08-16 03:40:00,3471.36
2018-08-16 03:41:00,3182.08
2018-08-16 03:42:00,3109.76
2018-08-16 03:43:00,3145.92
2018-08-16 03:44:00,2892.8
2018-08-16 03:45:00,2784.32
2018-08-16 03:46:00,2603.52
2018-08-16 03:47:00,2567.36
2018-08-16 03:48:00,2675.84
2018-08-16 03:49:00,2639.68
2018-08-16 03:50:00,2531.2
2018-08-16 03:51:00,2748.16
2018-08-16 03:52:00,2748.16
2018-08-16 03:53:00,2748.16
2018-08-16 03:54:00,2856.64
2018-08-16 03:55:00,2856.64
2018-08-16 03:56:00,3037.44
2018-08-16 03:57:00,3073.6
2018-08-16 03:58:00,2928.96
2018-08-16 03:59:00,2928.96
2018-08-16 04:00:00,2965.12
2018-08-16 04:01:00,2784.32
2018-08-16 04:02:00,2495.04
2018-08-16 04:03:00,2278.08
2018-08-16 04:04:00,2024.96
2018-08-16 04:05:00,1844.16
2018-08-16 04:06:00,2061.12
2018-08-16 04:07:00,2278.08
2018-08-16 04:08:00,2241.92
2018-08-16 04:09:00,2278.08
2018-08-16 04:10:00,2241.92
2018-08-16 04:11:00,2350.4
2018-08-16 04:12:00,2350.4
2018-08-16 04:13:00,2567.36
2018-08-16 04:14:00,2567.36
2018-08-16 04:15:00,2458.88
2018-08-16 04:16:00,2567.36
2018-08-16 04:17:00,2675.84
2018-08-16 04:18:00,2603.52
2018-08-16 04:19:00,2603.52
2018-08-16 04:20:00,2712.0
2018-08-16 04:21:00,3182.08
2018-08-16 04:22:00,3182.08
2018-08-16 04:23:00,3399.04
2018-08-16 04:24:00,3362.88
2018-08-16 04:25:00,3145.92
2018-08-16 04:26:00,3145.92
2018-08-16 04:27:00,3001.28
2018-08-16 04:28:00,2784.32
2018-08-16 04:29:00,3001.28
2018-08-16 04:30:00,3037.44
2018-08-16 04:31:00,3145.92
2018-08-16 04:32:00,3182.08
2018-08-16 04:33:00,3145.92
2018-08-16 04:34:00,3290.56
2018-08-16 04:35:00,3326.72
2018-08-16 04:36:00,3145.92
2018-08-16 04:37:00,3145.92
2018-08-16 04:38:00,3507.52
2018-08-16 04:39:00,3543.68
2018-08-16 04:40:00,3399.04
2018-08-16 04:41:00,3435.2
2018-08-16 04:42:00,3326.72
2018-08-16 04:43:00,3290.56
2018-08-16 04:44:00,2965.12
2018-08-16 04:45:00,2965.12
2018-08-16 04:46:00,2892.8
2018-08-16 04:47:00,2712.0
2018-08-16 04:48:00,2712.0
2018-08-16 04:49:00,2712.0
2018-08-16 04:50:00,2712.0
2018-08-16 04:51:00,2712.0
2018-08-16 04:52:00,3001.28
2018-08-16 04:53:00,3182.08
2018-08-16 04:54:00,3073.6
2018-08-16 18:44:00,5243.2
2018-08-16 18:45:00,4990.08
2018-08-16 18:46:00,5134.72
2018-08-16 18:47:00,5315.52
2018-08-16 18:48:00,5315.52
2018-08-16 18:49:00,5315.52
2018-08-16 18:50:00,5315.52
2018-08-16 18:51:00,5315.52
2018-08-16 18:52:00,5387.84
2018-08-16 18:53:00,5387.84
2018-08-16 18:54:00,5351.68
2018-08-16 18:55:00,5351.68
2018-08-16 18:56:00,5424.0
2018-08-16 18:57:00,5424.0
2018-08-16 18:58:00,5460.16
2018-08-16 18:59:00,5424.0
2018-08-16 19:00:00,5496.32
2018-08-16 19:01:00,5279.36
2018-08-16 19:02:00,5207.04
2018-08-16 19:03:00,5315.52
2018-08-16 19:04:00,5170.88
2018-08-16 19:05:00,5279.36
2018-08-16 19:06:00,5243.2
2018-08-16 19:07:00,5243.2
2018-08-16 19:08:00,5279.36
2018-08-16 19:09:00,5243.2
2018-08-16 19:10:00,5134.72
2018-08-16 19:11:00,5134.72
2018-08-16 19:12:00,4953.92
2018-08-16 19:13:00,4917.76
2018-08-16 19:14:00,5026.24
2018-08-16 19:15:00,5026.24
2018-08-16 19:16:00,4845.44
2018-08-16 19:17:00,4917.76
2018-08-16 19:18:00,4736.96
2018-08-16 19:19:00,4700.8
2018-08-16 19:20:00,4736.96
2018-08-16 19:21:00,4700.8
2018-08-16 19:22:00,4700.8
2018-08-16 19:23:00,4664.64
2018-08-16 19:24:00,4700.8
2018-08-16 19:25:00,4917.76
2018-08-16 19:26:00,4917.76
2018-08-16 19:27:00,4917.76
2018-08-16 19:28:00,4953.92
2018-08-16 19:29:00,4953.92
2018-08-16 19:30:00,4845.44
2018-08-16 19:31:00,4881.6
2018-08-16 19:32:00,4953.92
2018-08-16 19:33:00,4953.92
2018-08-16 19:34:00,4917.76
2018-08-16 19:35:00,4881.6
2018-08-16 19:36:00,4990.08
2018-08-16 19:37:00,5098.56
2018-08-16 19:38:00,5062.4
2018-08-16 19:39:00,5098.56
2018-08-16 19:40:00,5134.72
2018-08-16 19:41:00,5170.88
2018-08-16 19:42:00,5098.56
2018-08-16 19:43:00,5170.88
2018-08-16 19:44:00,5243.2
2018-08-16 19:45:00,5315.52
2018-08-16 19:46:00,5424.0
2018-08-16 19:47:00,5387.84
2018-08-16 19:48:00,5424.0
2018-08-16 19:49:00,5387.84
2018-08-16 19:50:00,5351.68
2018-08-16 19:51:00,5279.36
2018-08-16 19:52:00,5315.52
2018-08-16 19:53:00,5315.52
2018-08-16 19:54:00,5243.2
2018-08-16 19:55:00,5170.88
2018-08-16 19:56:00,5207.04
2018-08-16 19:57:00,5170.88
2018-08-16 19:58:00,5315.52
2018-08-16 19:59:00,5315.52
2018-08-16 20:00:00,5315.52
2018-08-16 20:01:00,5315.52
2018-08-16 20:02:00,5315.52
2018-08-16 20:03:00,5207.04
2018-08-16 20:04:00,5243.2
2018-08-16 20:05:00,5243.2
2018-08-16 20:06:00,5243.2
2018-08-16 20:07:00,5243.2
2018-08-16 20:08:00,5351.68
2018-08-16 20:09:00,5460.16
2018-08-16 20:10:00,5387.84
2018-08-16 20:11:00,5315.52
2018-08-16 20:12:00,5387.84
2018-08-16 20:13:00,5604.8
2018-08-16 20:14:00,5568.64
2018-08-16 20:15:00,5460.16
2018-08-16 20:16:00,5568.64
2018-08-16 20:17:00,5496.32
2018-08-16 20:18:00,5424.0
2018-08-16 20:19:00,5351.68
2018-08-16 20:20:00,5315.52
2018-08-16 20:21:00,5460.16
2018-08-16 20:22:00,5387.84
2018-08-16 20:23:00,5387.84
2018-08-16 20:24:00,5387.84
2018-08-16 20:25:00,5424.0
2018-08-16 20:26:00,5460.16
2018-08-16 20:27:00,5351.68
2018-08-16 20:28:00,5424.0
2018-08-16 20:29:00,5424.0
2018-08-16 20:30:00,5424.0
2018-08-16 20:31:00,5387.84
2018-08-16 20:32:00,5315.52
2018-08-16 20:33:00,5279.36
2018-08-16 20:34:00,5315.52
2018-08-16 20:35:00,5496.32
2018-08-16 20:36:00,5387.84
2018-08-16 20:37:00,5351.68
2018-08-16 20:38:00,5315.52
2018-08-16 20:39:00,5315.52
2018-08-16 20:40:00,5387.84
2018-08-16 20:41:00,5387.84
2018-08-16 20:42:00,5351.68
2018-08-16 20:43:00,5387.84
2018-08-16 20:44:00,5315.52
2018-08-16 20:45:00,5315.52
2018-08-16 20:46:00,5170.88
2018-08-16 20:47:00,5170.88
2018-08-16 20:48:00,5134.72
2018-08-16 20:49:00,5170.88
2018-08-16 20:50:00,5170.88
2018-08-16 20:51:00,5170.88
2018-08-16 20:52:00,5170.88
2018-08-16 20:53:00,5134.72
2018-08-16 20:54:00,5170.88
2018-08-16 20:55:00,5134.72
2018-08-16 20:56:00,5134.72
2018-08-16 20:57:00,5134.72
2018-08-16 20:58:00,5134.72
2018-08-16 20:59:00,5134.72
2018-08-16 21:00:00,5134.72
2018-08-16 21:01:00,5134.72
2018-08-16 21:02:00,5098.56
2018-08-16 21:03:00,5062.4
2018-08-16 21:04:00,5098.56
2018-08-16 21:05:00,5098.56
2018-08-16 21:06:00,5098.56
2018-08-16 21:07:00,5279.36
2018-08-16 21:08:00,5315.52
2018-08-16 21:09:00,5279.36
2018-08-16 21:10:00,5315.52
2018-08-16 21:11:00,5170.88
2018-08-16 21:12:00,5315.52
2018-08-16 21:13:00,5279.36
2018-08-16 21:14:00,5315.52
2018-08-16 21:15:00,5315.52
2018-08-16 21:16:00,5315.52
2018-08-16 21:17:00,5315.52
2018-08-16 21:18:00,5315.52
2018-08-16 21:19:00,5315.52
2018-08-16 21:20:00,5315.52
2018-08-16 21:21:00,5315.52
2018-08-16 21:22:00,5207.04
2018-08-16 21:23:00,5170.88
2018-08-16 21:24:00,5170.88
2018-08-16 21:25:00,5170.88
2018-08-16 21:26:00,5170.88
2018-08-16 21:27:00,5315.52
2018-08-16 21:28:00,5351.68
2018-08-16 21:29:00,5351.68
2018-08-16 21:30:00,5351.68
2018-08-16 21:31:00,5351.68
2018-08-16 21:32:00,5351.68
2018-08-16 21:33:00,5315.52
2018-08-16 21:34:00,5351.68
2018-08-16 21:35:00,5387.84
2018-08-16 21:36:00,5424.0
2018-08-16 21:37:00,5604.8
2018-08-16 21:38:00,5532.48
2018-08-16 21:39:00,5568.64
2018-08-16 21:40:00,5532.48
2018-08-16 21:41:00,5532.48
2018-08-16 21:42:00,5640.96
2018-08-16 21:43:00,5604.8
2018-08-16 21:44:00,5568.64
2018-08-16 21:45:00,5532.48
2018-08-16 21:46:00,5424.0
2018-08-16 21:47:00,5387.84
2018-08-16 21:48:00,5387.84
2018-08-16 21:49:00,5351.68
2018-08-16 21:50:00,5351.68
2018-08-16 21:51:00,5351.68
2018-08-16 21:52:00,5351.68
2018-08-16 21:53:00,5243.2
2018-08-16 21:54:00,5243.2
2018-08-16 21:55:00,5243.2
2018-08-16 21:56:00,5243.2
2018-08-16 21:57:00,5243.2
2018-08-16 21:58:00,5243.2
2018-08-16 21:59:00,5207.04
2018-08-16 22:00:00,5243.2
2018-08-16 22:01:00,5207.04
2018-08-16 22:02:00,5207.04
2018-08-16 22:03:00,5207.04
2018-08-16 22:04:00,5207.04
2018-08-16 22:05:00,5207.04
2018-08-16 22:06:00,5351.68
2018-08-16 22:07:00,5351.68
2018-08-16 22:08:00,5351.68
2018-08-16 22:09:00,5387.84
2018-08-16 22:10:00,5351.68
2018-08-16 22:11:00,5424.0
2018-08-16 22:12:00,5424.0
2018-08-16 22:13:00,5496.32
2018-08-16 22:14:00,5460.16
2018-08-16 22:15:00,5460.16
2018-08-16 22:16:00,5351.68
2018-08-16 22:17:00,5315.52
2018-08-16 22:18:00,5351.68
2018-08-16 22:19:00,5387.84
2018-08-16 22:20:00,5387.84
2018-08-16 22:21:00,5387.84
2018-08-16 22:22:00,5387.84
2018-08-16 22:23:00,5351.68
2018-08-16 22:24:00,5460.16
2018-08-16 22:25:00,5460.16
2018-08-16 22:26:00,5460.16
2018-08-16 22:27:00,5460.16
2018-08-16 22:28:00,5460.16
2018-08-16 22:29:00,5315.52
2018-08-16 22:30:00,5315.52
2018-08-16 22:31:00,5315.52
2018-08-16 22:32:00,5279.36
2018-08-16 22:33:00,5315.52
2018-08-16 22:34:00,5315.52
2018-08-16 22:35:00,5315.52
2018-08-16 22:36:00,5279.36
2018-08-16 22:37:00,5279.36
2018-08-16 22:38:00,5279.36
2018-08-16 22:39:00,5279.36
2018-08-16 22:40:00,5315.52
2018-08-16 22:41:00,5315.52
2018-08-16 22:42:00,5351.68
2018-08-16 22:43:00,5351.68
2018-08-16 22:44:00,5351.68
2018-08-16 22:45:00,5315.52
2018-08-16 22:46:00,5315.52
2018-08-16 22:47:00,5315.52
2018-08-16 22:48:00,5315.52
2018-08-16 22:49:00,5351.68
2018-08-16 22:50:00,5351.68
2018-08-16 22:51:00,5351.68
2018-08-16 22:52:00,5351.68
2018-08-16 22:53:00,5387.84
2018-08-16 22:54:00,5424.0
2018-08-16 22:55:00,5424.0
2018-08-16 22:56:00,5424.0
2018-08-16 22:57:00,5424.0
2018-08-16 22:58:00,5424.0
2018-08-16 22:59:00,5424.0
2018-08-16 23:00:00,5460.16
2018-08-16 23:01:00,5460.16
2018-08-16 23:02:00,5460.16
2018-08-16 23:03:00,5460.16
2018-08-16 23:04:00,5424.0
2018-08-16 23:05:00,5424.0
2018-08-16 23:06:00,5424.0
2018-08-16 23:07:00,5460.16
2018-08-16 23:08:00,5460.16
2018-08-16 23:09:00,5496.32
2018-08-16 23:10:00,5532.48
2018-08-16 23:11:00,5568.64
2018-08-16 23:12:00,5496.32
2018-08-16 23:13:00,5496.32
2018-08-16 23:14:00,5496.32
2018-08-16 23:15:00,5496.32
2018-08-16 23:16:00,5496.32
2018-08-16 23:17:00,5496.32
2018-08-16 23:18:00,5496.32
2018-08-16 23:19:00,5460.16
2018-08-16 23:20:00,5460.16
2018-08-16 23:21:00,5496.32
2018-08-16 23:22:00,5460.16
2018-08-16 23:23:00,5460.16
2018-08-16 23:24:00,5496.32
2018-08-16 23:25:00,5496.32
2018-08-16 23:26:00,5496.32
2018-08-16 23:27:00,5532.48
2018-08-16 23:28:00,5496.32
2018-08-16 23:29:00,5460.16
2018-08-16 23:30:00,5460.16
2018-08-16 23:31:00,5460.16
2018-08-16 23:32:00,5460.16
2018-08-16 23:33:00,5460.16
2018-08-16 23:34:00,5460.16
2018-08-16 23:35:00,5460.16
2018-08-16 23:36:00,5460.16
2018-08-16 23:37:00,5460.16
2018-08-16 23:38:00,5496.32
2018-08-16 23:39:00,5496.32
2018-08-16 23:40:00,5460.16
2018-08-16 23:41:00,5460.16
2018-08-16 23:42:00,5460.16
2018-08-16 23:43:00,5460.16
2018-08-16 23:44:00,5604.8
2018-08-16 23:45:00,5568.64
2018-08-16 23:46:00,5532.48
2018-08-16 23:47:00,5532.48
2018-08-16 23:48:00,5532.48
2018-08-16 23:49:00,5532.48
2018-08-16 23:50:00,5532.48
2018-08-16 23:51:00,5496.32
2018-08-16 23:52:00,5496.32
2018-08-16 23:53:00,5460.16
2018-08-16 23:54:00,5351.68
2018-08-16 23:55:00,5387.84
2018-08-16 23:56:00,5387.84
2018-08-16 23:57:00,5351.68
2018-08-16 23:58:00,5351.68
2018-08-16 23:59:00,5351.68
2018-08-17 00:00:00,5243.2
2018-08-17 00:01:00,5279.36
2018-08-17 00:02:00,5243.2
2018-08-17 00:03:00,5279.36
2018-08-17 00:04:00,5315.52
2018-08-17 00:05:00,5387.84
2018-08-17 00:06:00,5387.84
2018-08-17 00:07:00,5315.52
2018-08-17 00:08:00,5315.52
2018-08-17 00:09:00,5315.52
2018-08-17 00:10:00,5315.52
2018-08-17 00:11:00,5315.52
2018-08-17 00:12:00,5351.68
2018-08-17 00:13:00,5351.68
2018-08-17 00:14:00,5351.68
2018-08-17 00:15:00,5351.68
2018-08-17 00:16:00,5351.68
2018-08-17 00:17:00,5351.68
2018-08-17 00:18:00,5279.36
2018-08-17 00:19:00,5315.52
2018-08-17 00:20:00,5315.52
2018-08-17 00:21:00,5315.52
2018-08-17 00:22:00,5315.52
2018-08-17 00:23:00,5315.52
2018-08-17 00:24:00,5279.36
2018-08-17 00:25:00,5279.36
2018-08-17 00:26:00,5207.04
2018-08-17 00:27:00,5170.88
2018-08-17 00:28:00,5170.88
2018-08-17 00:29:00,5243.2
2018-08-17 00:30:00,5315.52
2018-08-17 00:31:00,5243.2
2018-08-17 00:32:00,5243.2
2018-08-17 00:33:00,5243.2
2018-08-17 00:34:00,5243.2
2018-08-17 00:35:00,5243.2
2018-08-17 00:36:00,5243.2
2018-08-17 00:37:00,5279.36
2018-08-17 00:38:00,5243.2
2018-08-17 00:39:00,5351.68
2018-08-17 00:40:00,5315.52
2018-08-17 00:41:00,5243.2
2018-08-17 00:42:00,5207.04
2018-08-17 00:43:00,5170.88
2018-08-17 00:44:00,5134.72
2018-08-17 00:45:00,5170.88
2018-08-17 00:46:00,5170.88
2018-08-17 00:47:00,5207.04
2018-08-17 00:48:00,5279.36
2018-08-17 00:49:00,5243.2
2018-08-17 00:50:00,5170.88
2018-08-17 00:51:00,5170.88
2018-08-17 00:52:00,5279.36
2018-08-17 00:53:00,5279.36
2018-08-17 00:54:00,5279.36
2018-08-17 00:55:00,5279.36
2018-08-17 00:56:00,5279.36
2018-08-17 00:57:00,5279.36
2018-08-17 00:58:00,5279.36
2018-08-17 00:59:00,5279.36
2018-08-17 01:00:00,5279.36
2018-08-17 01:01:00,5351.68
2018-08-17 01:02:00,5387.84
2018-08-17 01:03:00,5243.2
2018-08-17 01:04:00,5207.04
2018-08-17 01:05:00,5243.2
2018-08-17 01:06:00,5207.04
2018-08-17 01:07:00,5207.04
2018-08-17 01:08:00,5098.56
2018-08-17 01:09:00,5170.88
2018-08-17 02:29:00,5243.2
2018-08-17 02:30:00,5315.52
2018-08-17 02:31:00,5424.0
2018-08-17 02:32:00,5424.0
2018-08-17 02:33:00,5351.68
2018-08-17 02:34:00,5279.36
2018-08-17 02:35:00,5351.68
2018-08-17 02:36:00,5207.04
2018-08-17 02:37:00,5387.84
2018-08-17 02:38:00,5387.84
2018-08-17 02:39:00,5387.84
2018-08-17 02:40:00,5749.44
2018-08-17 02:41:00,5677.12
2018-08-17 02:42:00,5532.48
2018-08-17 02:43:00,5532.48
2018-08-17 02:44:00,5568.64
2018-08-17 02:45:00,5785.6
2018-08-17 02:46:00,5930.24
2018-08-17 02:47:00,5894.08
2018-08-17 02:48:00,5821.76
2018-08-17 02:49:00,5894.08
2018-08-17 02:50:00,5894.08
2018-08-17 02:51:00,5821.76
2018-08-17 02:52:00,5713.28
2018-08-17 02:53:00,5713.28
2018-08-17 02:54:00,5749.44
2018-08-17 02:55:00,5749.44
2018-08-17 02:56:00,5930.24
2018-08-17 02:57:00,5785.6
2018-08-17 02:58:00,5785.6
2018-08-17 02:59:00,5785.6
2018-08-17 03:00:00,5894.08
2018-08-17 03:01:00,6002.56
2018-08-17 03:02:00,6038.72
2018-08-17 03:03:00,6074.88
2018-08-17 03:04:00,6038.72
2018-08-17 03:05:00,6038.72
2018-08-17 03:06:00,6074.88
2018-08-17 03:07:00,6219.52
2018-08-17 03:08:00,6147.2
2018-08-17 03:09:00,6255.68
2018-08-17 03:10:00,6364.16
2018-08-17 03:11:00,6328.0
2018-08-17 03:12:00,6328.0
2018-08-17 03:13:00,6291.84
2018-08-17 03:14:00,6328.0
2018-08-17 03:15:00,6291.84
2018-08-17 03:16:00,6219.52
2018-08-17 03:17:00,6291.84
2018-08-17 03:18:00,6328.0
2018-08-17 03:19:00,6255.68
2018-08-17 03:20:00,6147.2
2018-08-17 03:21:00,6074.88
2018-08-17 03:22:00,5930.24
2018-08-17 03:23:00,5930.24
2018-08-17 03:24:00,6002.56
2018-08-17 03:25:00,6255.68
2018-08-17 03:26:00,6436.48
2018-08-17 03:27:00,6544.96
2018-08-17 03:28:00,6472.64
2018-08-17 03:29:00,6617.28
2018-08-17 03:30:00,6291.84
2018-08-17 03:31:00,6472.64
2018-08-17 03:32:00,6400.32
2018-08-17 03:33:00,6472.64
2018-08-17 03:34:00,6581.12
2018-08-17 03:35:00,6870.4
2018-08-17 03:36:00,7087.36
2018-08-17 03:37:00,7123.52
2018-08-17 03:38:00,7232.0
2018-08-17 03:39:00,7304.32
2018-08-17 03:40:00,7195.84
2018-08-17 03:41:00,6834.24
2018-08-17 03:42:00,6906.56
2018-08-17 03:43:00,7051.2
2018-08-17 03:44:00,6942.72
2018-08-17 03:45:00,7051.2
2018-08-17 03:46:00,7159.68
2018-08-17 03:47:00,6978.88
2018-08-17 03:48:00,6798.08
2018-08-17 03:49:00,6870.4
2018-08-17 03:50:00,6906.56
2018-08-17 03:51:00,6870.4
2018-08-17 03:52:00,6834.24
2018-08-17 03:53:00,6761.92
2018-08-17 03:54:00,6689.6
2018-08-17 03:55:00,6761.92
2018-08-17 03:56:00,6798.08
2018-08-17 03:57:00,6798.08
2018-08-17 03:58:00,6798.08
2018-08-17 03:59:00,6617.28
2018-08-17 04:00:00,6436.48
2018-08-17 04:01:00,6364.16
2018-08-17 04:02:00,6472.64
2018-08-17 04:03:00,6436.48
2018-08-17 04:04:00,6255.68
2018-08-17 04:05:00,6111.04
2018-08-17 04:06:00,6183.36
2018-08-17 04:07:00,6436.48
2018-08-17 04:08:00,6436.48
2018-08-17 04:09:00,6472.64
2018-08-17 04:10:00,6544.96
2018-08-17 04:11:00,6508.8
2018-08-17 04:12:00,6472.64
2018-08-17 04:13:00,6436.48
2018-08-17 04:14:00,6400.32
2018-08-17 04:15:00,6364.16
2018-08-17 04:16:00,6364.16
2018-08-17 04:17:00,6364.16
2018-08-17 04:18:00,6400.32
2018-08-17 04:19:00,6364.16
2018-08-17 04:20:00,6436.48
2018-08-17 04:21:00,6436.48
2018-08-17 04:22:00,6328.0
2018-08-17 04:23:00,6219.52
2018-08-17 04:24:00,6219.52
2018-08-17 04:25:00,6111.04
2018-08-17 04:26:00,6219.52
2018-08-17 04:27:00,6328.0
2018-08-17 04:28:00,6617.28
2018-08-17 04:29:00,6870.4
2018-08-17 04:30:00,6689.6
2018-08-17 04:31:00,6544.96
2018-08-17 04:32:00,6472.64
2018-08-17 04:33:00,6508.8
2018-08-17 04:34:00,6581.12
2018-08-17 04:35:00,6581.12
2018-08-17 04:36:00,6544.96
2018-08-17 04:37:00,6472.64
2018-08-17 04:38:00,6291.84
2018-08-17 04:39:00,6291.84
2018-08-17 04:40:00,6219.52
2018-08-17 04:41:00,6328.0
2018-08-17 04:42:00,6364.16
2018-08-17 04:43:00,6400.32
2018-08-17 04:44:00,6436.48
2018-08-17 04:45:00,6364.16
2018-08-17 04:46:00,6147.2
2018-08-17 04:47:00,5930.24
2018-08-17 04:48:00,6038.72
2018-08-17 04:49:00,5966.4
2018-08-17 04:50:00,6074.88
2018-08-17 04:51:00,6255.68
2018-08-17 04:52:00,6255.68
2018-08-17 04:53:00,6111.04
2018-08-17 04:54:00,5966.4
2018-08-19 18:44:00,4556.16
2018-08-19 18:45:00,4411.52
2018-08-19 18:46:00,4520.0
2018-08-19 18:47:00,4592.32
2018-08-19 18:48:00,4700.8
2018-08-19 18:49:00,4845.44
2018-08-19 18:50:00,5134.72
2018-08-19 18:51:00,4990.08
2018-08-19 18:52:00,4990.08
2018-08-19 18:53:00,5026.24
2018-08-19 18:54:00,4990.08
2018-08-19 18:55:00,4809.28
2018-08-19 18:56:00,4990.08
2018-08-19 18:57:00,4990.08
2018-08-19 18:58:00,5026.24
2018-08-19 18:59:00,4990.08
2018-08-19 19:00:00,5134.72
2018-08-19 19:01:00,4990.08
2018-08-19 19:02:00,5098.56
2018-08-19 19:03:00,5351.68
2018-08-19 19:04:00,5243.2
2018-08-19 19:05:00,5098.56
2018-08-19 19:06:00,5098.56
2018-08-19 19:07:00,5134.72
2018-08-19 19:08:00,4917.76
2018-08-19 19:09:00,5098.56
2018-08-19 19:10:00,5134.72
2018-08-19 19:11:00,5134.72
2018-08-19 19:12:00,5098.56
2018-08-19 19:13:00,5170.88
2018-08-19 19:14:00,5243.2
2018-08-19 19:15:00,5315.52
2018-08-19 19:16:00,5387.84
2018-08-19 19:17:00,5387.84
2018-08-19 19:18:00,5532.48
2018-08-19 19:19:00,5532.48
2018-08-19 19:20:00,5568.64
2018-08-19 19:21:00,5424.0
2018-08-19 19:22:00,5460.16
2018-08-19 19:23:00,5460.16
2018-08-19 19:24:00,5568.64
2018-08-19 19:25:00,5677.12
2018-08-19 19:26:00,5677.12
2018-08-19 19:27:00,5568.64
2018-08-19 19:28:00,5568.64
2018-08-19 19:29:00,5568.64
2018-08-19 19:30:00,5568.64
2018-08-19 19:31:00,5568.64
2018-08-19 19:32:00,5568.64
2018-08-19 19:33:00,5568.64
2018-08-19 19:34:00,5568.64
2018-08-19 19:35:00,5640.96
2018-08-19 19:36:00,5604.8
2018-08-19 19:37:00,5713.28
2018-08-19 19:38:00,5677.12
