,CP3
2018-08-10 04:07:00,4122.24
2018-08-10 04:08:00,4122.24
2018-08-10 04:09:00,4483.84
2018-08-10 04:10:00,4375.36
2018-08-10 04:11:00,4411.52
2018-08-10 04:12:00,4736.96
2018-08-10 04:13:00,4773.12
2018-08-10 04:14:00,4953.92
2018-08-10 04:15:00,4773.12
2018-08-10 04:16:00,4773.12
2018-08-10 04:17:00,4736.96
2018-08-10 04:18:00,4736.96
2018-08-10 04:19:00,4592.32
2018-08-10 04:20:00,4447.68
2018-08-10 04:21:00,4483.84
2018-08-10 04:22:00,4628.48
2018-08-10 04:23:00,4628.48
2018-08-10 04:24:00,4917.76
2018-08-10 04:25:00,4953.92
2018-08-10 04:26:00,4845.44
2018-08-10 04:27:00,4917.76
2018-08-10 04:28:00,4845.44
2018-08-10 04:29:00,4990.08
2018-08-10 04:30:00,5604.8
2018-08-10 04:31:00,5460.16
2018-08-10 04:32:00,5424.0
2018-08-10 04:33:00,5387.84
2018-08-10 04:34:00,5640.96
2018-08-10 04:35:00,5749.44
2018-08-10 04:36:00,5749.44
2018-08-10 04:37:00,5713.28
2018-08-10 04:38:00,5785.6
2018-08-10 04:39:00,5568.64
2018-08-10 04:40:00,5568.64
2018-08-10 04:41:00,5496.32
2018-08-10 04:42:00,5351.68
2018-08-10 04:43:00,5460.16
2018-08-10 04:44:00,5207.04
2018-08-10 04:45:00,5315.52
2018-08-10 04:46:00,5134.72
2018-08-10 04:47:00,5207.04
2018-08-10 04:48:00,5170.88
2018-08-10 04:49:00,5460.16
2018-08-10 04:50:00,5568.64
2018-08-10 04:51:00,5640.96
2018-08-10 04:52:00,5496.32
2018-08-10 04:53:00,5532.48
2018-08-10 04:54:00,5170.88
2018-08-12 18:44:00,8461.44
2018-08-12 18:45:00,8642.24
2018-08-12 18:46:00,8569.92
2018-08-12 18:47:00,8316.8
2018-08-12 18:48:00,8389.12
2018-08-12 18:49:00,8280.64
2018-08-12 18:50:00,8099.84
2018-08-12 18:51:00,8099.84
2018-08-12 18:52:00,7991.36
2018-08-12 18:53:00,7991.36
2018-08-12 18:54:00,7919.04
2018-08-12 18:55:00,8099.84
2018-08-12 18:56:00,8208.32
2018-08-12 18:57:00,8208.32
2018-08-12 18:58:00,8099.84
2018-08-12 18:59:00,7955.2
2018-08-12 19:00:00,7919.04
2018-08-12 19:01:00,7882.88
2018-08-12 19:02:00,7665.92
2018-08-12 19:03:00,7629.76
2018-08-12 19:04:00,7557.44
2018-08-12 19:05:00,7448.96
2018-08-12 19:06:00,7448.96
2018-08-12 19:07:00,7593.6
2018-08-12 19:08:00,7557.44
2018-08-12 19:09:00,7702.08
2018-08-12 19:10:00,7702.08
2018-08-12 19:11:00,7919.04
2018-08-12 19:12:00,7810.56
2018-08-12 19:13:00,7810.56
2018-08-12 19:14:00,7702.08
2018-08-12 19:15:00,7629.76
2018-08-12 19:16:00,7593.6
2018-08-12 19:17:00,7774.4
2018-08-12 19:18:00,7774.4
2018-08-12 19:19:00,7665.92
2018-08-12 19:20:00,7629.76
2018-08-12 19:21:00,7629.76
2018-08-12 19:22:00,7702.08
2018-08-12 19:23:00,7521.28
2018-08-12 19:24:00,7521.28
2018-08-12 19:25:00,7485.12
2018-08-12 19:26:00,7485.12
2018-08-12 19:27:00,7448.96
2018-08-12 19:28:00,7376.64
2018-08-12 19:29:00,7665.92
2018-08-12 19:30:00,7521.28
2018-08-12 19:31:00,7376.64
2018-08-12 19:32:00,7376.64
2018-08-12 19:33:00,7376.64
2018-08-12 19:34:00,7376.64
2018-08-12 19:35:00,7485.12
2018-08-12 19:36:00,7521.28
2018-08-12 19:37:00,7485.12
2018-08-12 19:38:00,7521.28
2018-08-12 19:39:00,7521.28
2018-08-12 19:40:00,7448.96
2018-08-12 19:41:00,7665.92
2018-08-12 19:42:00,7629.76
2018-08-12 19:43:00,7521.28
2018-08-12 19:44:00,7448.96
2018-08-12 19:45:00,7593.6
2018-08-12 19:46:00,7485.12
2018-08-12 19:47:00,7376.64
2018-08-12 19:48:00,7557.44
2018-08-12 19:49:00,7557.44
2018-08-12 19:50:00,7412.8
2018-08-12 19:51:00,7629.76
2018-08-12 19:52:00,7448.96
2018-08-12 19:53:00,7521.28
2018-08-12 19:54:00,7485.12
2018-08-12 19:55:00,7485.12
2018-08-12 19:56:00,7485.12
2018-08-12 19:57:00,7376.64
2018-08-12 19:58:00,7195.84
2018-08-12 19:59:00,7051.2
2018-08-12 20:00:00,7015.04
2018-08-12 20:01:00,6978.88
2018-08-12 20:02:00,6870.4
2018-08-12 20:03:00,6906.56
2018-08-12 20:04:00,6761.92
2018-08-12 20:05:00,6544.96
2018-08-12 20:06:00,6472.64
2018-08-12 20:07:00,6581.12
2018-08-12 20:08:00,6472.64
2018-08-12 20:09:00,6472.64
2018-08-12 20:10:00,6472.64
2018-08-12 20:11:00,6581.12
2018-08-12 20:12:00,6581.12
2018-08-12 20:13:00,6617.28
2018-08-12 20:14:00,6364.16
2018-08-12 20:15:00,6508.8
2018-08-12 20:16:00,6400.32
2018-08-12 20:17:00,6400.32
2018-08-12 20:18:00,6581.12
2018-08-12 20:19:00,6581.12
2018-08-12 20:20:00,6653.44
2018-08-12 20:21:00,6544.96
2018-08-12 20:22:00,6508.8
2018-08-12 20:23:00,6400.32
2018-08-12 20:24:00,6364.16
2018-08-12 20:25:00,6328.0
2018-08-12 20:26:00,6400.32
2018-08-12 20:27:00,6472.64
2018-08-12 20:28:00,6328.0
2018-08-12 20:29:00,6183.36
2018-08-12 20:30:00,6002.56
2018-08-12 20:31:00,6111.04
2018-08-12 20:32:00,6111.04
2018-08-12 20:33:00,6111.04
2018-08-12 20:34:00,6111.04
2018-08-12 20:35:00,6002.56
2018-08-12 20:36:00,6074.88
2018-08-12 20:37:00,5894.08
2018-08-12 20:38:00,5640.96
2018-08-12 20:39:00,5677.12
2018-08-12 20:40:00,5604.8
2018-08-12 20:41:00,5749.44
2018-08-12 20:42:00,5713.28
2018-08-12 20:43:00,5857.92
2018-08-12 20:44:00,5821.76
2018-08-12 20:45:00,5821.76
2018-08-12 20:46:00,5677.12
2018-08-12 20:47:00,5424.0
2018-08-12 20:48:00,5568.64
2018-08-12 20:49:00,5640.96
2018-08-12 20:50:00,5749.44
2018-08-12 20:51:00,5713.28
2018-08-12 20:52:00,5713.28
2018-08-12 20:53:00,5713.28
2018-08-12 20:54:00,5713.28
2018-08-12 20:55:00,5532.48
2018-08-12 20:56:00,5568.64
2018-08-12 20:57:00,5568.64
2018-08-12 20:58:00,5568.64
2018-08-12 20:59:00,5351.68
2018-08-12 21:00:00,5243.2
2018-08-12 21:01:00,5387.84
2018-08-12 21:02:00,5279.36
2018-08-12 21:03:00,5279.36
2018-08-12 21:04:00,5207.04
2018-08-12 21:05:00,5098.56
2018-08-12 21:06:00,5134.72
2018-08-12 21:07:00,4990.08
2018-08-12 21:08:00,5207.04
2018-08-12 21:09:00,5243.2
2018-08-12 21:10:00,5351.68
2018-08-12 21:11:00,5243.2
2018-08-12 21:12:00,5532.48
2018-08-12 21:13:00,5532.48
2018-08-12 21:14:00,5532.48
2018-08-12 21:15:00,5532.48
2018-08-12 21:16:00,5677.12
2018-08-12 21:17:00,5713.28
2018-08-12 21:18:00,5821.76
2018-08-12 21:19:00,5713.28
2018-08-12 21:20:00,5713.28
2018-08-12 21:21:00,5677.12
2018-08-12 21:22:00,5713.28
2018-08-12 21:23:00,5713.28
2018-08-12 21:24:00,5749.44
2018-08-12 21:25:00,5713.28
2018-08-12 21:26:00,5640.96
2018-08-12 21:27:00,5640.96
2018-08-12 21:28:00,5604.8
2018-08-12 21:29:00,5568.64
2018-08-12 21:30:00,5568.64
2018-08-12 21:31:00,5532.48
2018-08-12 21:32:00,5424.0
2018-08-12 21:33:00,5424.0
2018-08-12 21:34:00,5496.32
2018-08-12 21:35:00,5496.32
2018-08-12 21:36:00,5496.32
2018-08-12 21:37:00,5424.0
2018-08-12 21:38:00,5460.16
2018-08-12 21:39:00,5532.48
2018-08-12 21:40:00,5496.32
2018-08-12 21:41:00,5387.84
2018-08-12 21:42:00,5387.84
2018-08-12 21:43:00,5279.36
2018-08-12 21:44:00,5315.52
2018-08-12 21:45:00,5098.56
2018-08-12 21:46:00,5243.2
2018-08-12 21:47:00,5134.72
2018-08-12 21:48:00,5207.04
2018-08-12 21:49:00,5207.04
2018-08-12 21:50:00,5279.36
2018-08-12 21:51:00,5279.36
2018-08-12 21:52:00,5351.68
2018-08-12 21:53:00,5279.36
2018-08-12 21:54:00,5279.36
2018-08-12 21:55:00,5243.2
2018-08-12 21:56:00,5207.04
2018-08-12 21:57:00,5098.56
2018-08-12 21:58:00,5098.56
2018-08-12 21:59:00,5134.72
2018-08-12 22:00:00,5062.4
2018-08-12 22:01:00,4953.92
2018-08-12 22:02:00,4917.76
2018-08-12 22:03:00,5026.24
2018-08-12 22:04:00,5026.24
2018-08-12 22:05:00,4953.92
2018-08-12 22:06:00,4953.92
2018-08-12 22:07:00,4953.92
2018-08-12 22:08:00,4990.08
2018-08-12 22:09:00,5026.24
2018-08-12 22:10:00,4953.92
2018-08-12 22:11:00,4990.08
2018-08-12 22:12:00,4953.92
2018-08-12 22:13:00,4917.76
2018-08-12 22:14:00,4953.92
2018-08-12 22:15:00,4917.76
2018-08-12 22:16:00,4953.92
2018-08-12 22:17:00,5026.24
2018-08-12 22:18:00,5098.56
2018-08-12 22:19:00,5098.56
2018-08-12 22:20:00,5098.56
2018-08-12 22:21:00,4881.6
2018-08-12 22:22:00,4917.76
2018-08-12 22:23:00,4917.76
2018-08-12 22:24:00,4845.44
2018-08-12 22:25:00,4845.44
2018-08-12 22:26:00,4809.28
2018-08-12 22:27:00,4809.28
2018-08-12 22:28:00,4881.6
2018-08-12 22:29:00,4953.92
2018-08-12 22:30:00,4953.92
2018-08-12 22:31:00,4953.92
2018-08-12 22:32:00,4953.92
2018-08-12 22:33:00,4990.08
2018-08-12 22:34:00,4990.08
2018-08-12 22:35:00,5134.72
2018-08-12 22:36:00,5207.04
2018-08-12 22:37:00,5243.2
2018-08-12 22:38:00,5387.84
2018-08-12 22:39:00,5604.8
2018-08-12 22:40:00,5532.48
2018-08-12 22:41:00,5496.32
2018-08-12 22:42:00,5532.48
2018-08-12 22:43:00,5532.48
2018-08-12 22:44:00,5532.48
2018-08-12 22:45:00,5532.48
2018-08-12 22:46:00,5387.84
2018-08-12 22:47:00,5424.0
2018-08-12 22:48:00,5532.48
2018-08-12 22:49:00,5532.48
2018-08-12 22:50:00,5532.48
2018-08-12 22:51:00,5460.16
2018-08-12 22:52:00,5460.16
2018-08-12 22:53:00,5424.0
2018-08-12 22:54:00,5243.2
2018-08-12 22:55:00,5387.84
2018-08-12 22:56:00,5351.68
2018-08-12 22:57:00,5351.68
2018-08-12 22:58:00,5279.36
2018-08-12 22:59:00,5279.36
2018-08-12 23:00:00,5315.52
2018-08-12 23:01:00,5098.56
2018-08-12 23:02:00,5134.72
2018-08-12 23:03:00,5062.4
2018-08-12 23:04:00,5026.24
2018-08-12 23:05:00,4953.92
2018-08-12 23:06:00,4953.92
2018-08-12 23:07:00,5026.24
2018-08-12 23:08:00,5062.4
2018-08-12 23:09:00,5062.4
2018-08-12 23:10:00,5062.4
2018-08-12 23:11:00,5062.4
2018-08-12 23:12:00,5062.4
2018-08-12 23:13:00,4990.08
2018-08-12 23:14:00,5062.4
2018-08-12 23:15:00,4990.08
2018-08-12 23:16:00,4809.28
2018-08-12 23:17:00,4845.44
2018-08-12 23:18:00,4773.12
2018-08-12 23:19:00,4773.12
2018-08-12 23:20:00,4809.28
2018-08-12 23:21:00,4809.28
2018-08-12 23:22:00,4773.12
2018-08-12 23:23:00,4773.12
2018-08-12 23:24:00,4809.28
2018-08-12 23:25:00,4773.12
2018-08-12 23:26:00,4773.12
2018-08-12 23:27:00,4773.12
2018-08-12 23:28:00,4845.44
2018-08-12 23:29:00,4881.6
2018-08-12 23:30:00,4881.6
2018-08-12 23:31:00,4881.6
2018-08-12 23:32:00,4809.28
2018-08-12 23:33:00,4809.28
2018-08-12 23:34:00,4845.44
2018-08-12 23:35:00,4845.44
2018-08-12 23:36:00,4845.44
2018-08-12 23:37:00,4917.76
2018-08-12 23:38:00,4881.6
2018-08-12 23:39:00,4953.92
2018-08-12 23:40:00,4953.92
2018-08-12 23:41:00,4953.92
2018-08-12 23:42:00,4953.92
2018-08-12 23:43:00,4881.6
2018-08-12 23:44:00,4845.44
2018-08-12 23:45:00,4845.44
2018-08-12 23:46:00,4845.44
2018-08-12 23:47:00,4809.28
2018-08-12 23:48:00,4809.28
2018-08-12 23:49:00,4953.92
2018-08-12 23:50:00,4809.28
2018-08-12 23:51:00,4809.28
2018-08-12 23:52:00,4809.28
2018-08-12 23:53:00,4736.96
2018-08-12 23:54:00,4628.48
2018-08-12 23:55:00,4520.0
2018-08-12 23:56:00,4520.0
2018-08-12 23:57:00,4520.0
2018-08-12 23:58:00,4556.16
2018-08-12 23:59:00,4664.64
2018-08-13 00:00:00,4664.64
2018-08-13 00:01:00,4917.76
2018-08-13 00:02:00,4953.92
2018-08-13 00:03:00,5062.4
2018-08-13 00:04:00,5098.56
2018-08-13 00:05:00,5170.88
2018-08-13 00:06:00,5315.52
2018-08-13 00:07:00,5532.48
2018-08-13 00:08:00,5532.48
2018-08-13 00:09:00,5496.32
2018-08-13 00:10:00,5424.0
2018-08-13 00:11:00,5713.28
2018-08-13 00:12:00,5821.76
2018-08-13 00:13:00,5821.76
2018-08-13 00:14:00,5821.76
2018-08-13 00:15:00,5749.44
2018-08-13 00:16:00,5713.28
2018-08-13 00:17:00,5677.12
2018-08-13 00:18:00,5821.76
2018-08-13 00:19:00,5821.76
2018-08-13 00:20:00,5894.08
2018-08-13 00:21:00,5894.08
2018-08-13 00:22:00,5966.4
2018-08-13 00:23:00,5930.24
2018-08-13 00:24:00,5894.08
2018-08-13 00:25:00,5749.44
2018-08-13 00:26:00,5604.8
2018-08-13 00:27:00,5424.0
2018-08-13 00:28:00,5532.48
2018-08-13 00:29:00,5532.48
2018-08-13 00:30:00,5424.0
2018-08-13 00:31:00,5496.32
2018-08-13 00:32:00,5568.64
2018-08-13 00:33:00,5604.8
2018-08-13 00:34:00,5640.96
2018-08-13 00:35:00,5640.96
2018-08-13 00:36:00,5460.16
2018-08-13 00:37:00,5315.52
2018-08-13 00:38:00,5243.2
2018-08-13 00:39:00,5424.0
2018-08-13 00:40:00,5387.84
2018-08-13 00:41:00,5387.84
2018-08-13 00:42:00,5279.36
2018-08-13 00:43:00,5279.36
2018-08-13 00:44:00,5351.68
2018-08-13 00:45:00,5351.68
2018-08-13 00:46:00,5568.64
2018-08-13 00:47:00,5496.32
2018-08-13 00:48:00,5640.96
2018-08-13 00:49:00,5532.48
2018-08-13 00:50:00,5387.84
2018-08-13 00:51:00,5424.0
2018-08-13 00:52:00,5424.0
2018-08-13 00:53:00,5351.68
2018-08-13 00:54:00,5315.52
2018-08-13 00:55:00,5351.68
2018-08-13 00:56:00,5460.16
2018-08-13 00:57:00,5424.0
2018-08-13 00:58:00,5424.0
2018-08-13 00:59:00,5460.16
2018-08-13 01:00:00,5351.68
2018-08-13 01:01:00,5568.64
2018-08-13 01:02:00,5532.48
2018-08-13 01:03:00,5387.84
2018-08-13 01:04:00,5532.48
2018-08-13 01:05:00,5713.28
2018-08-13 01:06:00,5857.92
2018-08-13 01:07:00,5857.92
2018-08-13 01:08:00,5677.12
2018-08-13 01:09:00,5640.96
2018-08-13 02:29:00,4809.28
2018-08-13 02:30:00,4917.76
2018-08-13 02:31:00,4917.76
2018-08-13 02:32:00,4845.44
2018-08-13 02:33:00,4700.8
2018-08-13 02:34:00,4628.48
2018-08-13 02:35:00,4773.12
2018-08-13 02:36:00,4447.68
2018-08-13 02:37:00,4483.84
2018-08-13 02:38:00,4520.0
2018-08-13 02:39:00,4809.28
2018-08-13 02:40:00,4953.92
2018-08-13 02:41:00,4990.08
2018-08-13 02:42:00,4953.92
2018-08-13 02:43:00,5062.4
2018-08-13 02:44:00,5134.72
2018-08-13 02:45:00,5098.56
2018-08-13 02:46:00,5098.56
2018-08-13 02:47:00,5026.24
2018-08-13 02:48:00,4990.08
2018-08-13 02:49:00,5098.56
2018-08-13 02:50:00,4990.08
2018-08-13 02:51:00,4845.44
2018-08-13 02:52:00,4845.44
2018-08-13 02:53:00,4773.12
2018-08-13 02:54:00,4917.76
2018-08-13 02:55:00,4953.92
2018-08-13 02:56:00,4773.12
2018-08-13 02:57:00,4700.8
2018-08-13 02:58:00,4592.32
2018-08-13 02:59:00,4700.8
2018-08-13 03:00:00,4339.2
2018-08-13 03:01:00,4520.0
2018-08-13 03:02:00,4592.32
2018-08-13 03:03:00,4700.8
2018-08-13 03:04:00,4592.32
2018-08-13 03:05:00,4700.8
2018-08-13 03:06:00,4664.64
2018-08-13 03:07:00,4809.28
2018-08-13 03:08:00,4809.28
2018-08-13 03:09:00,4881.6
2018-08-13 03:10:00,4953.92
2018-08-13 03:11:00,4845.44
2018-08-13 03:12:00,4990.08
2018-08-13 03:13:00,5424.0
2018-08-13 03:14:00,5424.0
2018-08-13 03:15:00,5424.0
2018-08-13 03:16:00,5315.52
2018-08-13 03:17:00,5279.36
2018-08-13 03:18:00,5351.68
2018-08-13 03:19:00,5315.52
2018-08-13 03:20:00,5424.0
2018-08-13 03:21:00,5496.32
2018-08-13 03:22:00,5821.76
2018-08-13 03:23:00,5857.92
2018-08-13 03:24:00,5930.24
2018-08-13 03:25:00,5857.92
2018-08-13 03:26:00,5821.76
2018-08-13 03:27:00,5857.92
2018-08-13 03:28:00,5749.44
2018-08-13 03:29:00,5821.76
2018-08-13 03:30:00,5857.92
2018-08-13 03:31:00,5857.92
2018-08-13 03:32:00,5713.28
2018-08-13 03:33:00,5568.64
2018-08-13 03:34:00,5279.36
2018-08-13 03:35:00,5568.64
2018-08-13 03:36:00,5568.64
2018-08-13 03:37:00,5568.64
2018-08-13 03:38:00,5713.28
2018-08-13 03:39:00,5568.64
2018-08-13 03:40:00,5749.44
2018-08-13 03:41:00,5713.28
2018-08-13 03:42:00,5713.28
2018-08-13 03:43:00,5857.92
2018-08-13 03:44:00,5857.92
2018-08-13 03:45:00,5713.28
2018-08-13 03:46:00,5713.28
2018-08-13 03:47:00,5749.44
2018-08-13 03:48:00,5930.24
2018-08-13 03:49:00,5857.92
2018-08-13 03:50:00,5857.92
2018-08-13 03:51:00,5857.92
2018-08-13 03:52:00,6183.36
2018-08-13 03:53:00,6111.04
2018-08-13 03:54:00,5821.76
2018-08-13 03:55:00,5966.4
2018-08-13 03:56:00,6002.56
2018-08-13 03:57:00,6002.56
2018-08-13 03:58:00,6002.56
2018-08-13 03:59:00,6219.52
2018-08-13 04:00:00,6364.16
2018-08-13 04:01:00,6400.32
2018-08-13 04:02:00,6219.52
2018-08-13 04:03:00,6364.16
2018-08-13 04:04:00,6147.2
2018-08-13 04:05:00,6147.2
2018-08-13 04:06:00,6183.36
2018-08-13 04:07:00,6219.52
2018-08-13 04:08:00,6328.0
2018-08-13 04:09:00,6400.32
2018-08-13 04:10:00,6544.96
2018-08-13 04:11:00,6834.24
2018-08-13 04:12:00,6906.56
2018-08-13 04:13:00,6761.92
2018-08-13 04:14:00,6725.76
2018-08-13 04:15:00,6870.4
2018-08-13 04:16:00,6725.76
2018-08-13 04:17:00,6581.12
2018-08-13 04:18:00,6436.48
2018-08-13 04:19:00,6436.48
2018-08-13 04:20:00,6436.48
2018-08-13 04:21:00,6508.8
2018-08-13 04:22:00,6581.12
2018-08-13 04:23:00,6581.12
2018-08-13 04:24:00,6581.12
2018-08-13 04:25:00,6725.76
2018-08-13 04:26:00,7015.04
2018-08-13 04:27:00,7015.04
2018-08-13 04:28:00,6978.88
2018-08-13 04:29:00,6978.88
2018-08-13 04:30:00,6834.24
2018-08-13 04:31:00,6689.6
2018-08-13 04:32:00,6725.76
2018-08-13 04:33:00,6870.4
2018-08-13 04:34:00,7015.04
2018-08-13 04:35:00,7015.04
2018-08-13 04:36:00,7123.52
2018-08-13 04:37:00,6834.24
2018-08-13 04:38:00,6725.76
2018-08-13 04:39:00,6689.6
2018-08-13 04:40:00,6508.8
2018-08-13 04:41:00,6436.48
2018-08-13 04:42:00,6400.32
2018-08-13 04:43:00,6436.48
2018-08-13 04:44:00,6725.76
2018-08-13 04:45:00,6870.4
2018-08-13 04:46:00,6942.72
2018-08-13 04:47:00,7051.2
2018-08-13 04:48:00,6942.72
2018-08-13 04:49:00,6942.72
2018-08-13 04:50:00,7015.04
2018-08-13 04:51:00,6725.76
2018-08-13 04:52:00,6653.44
2018-08-13 04:53:00,6798.08
2018-08-13 04:54:00,7304.32
2018-08-13 18:44:00,6725.76
2018-08-13 18:45:00,7268.16
2018-08-13 18:46:00,7123.52
2018-08-13 18:47:00,6906.56
2018-08-13 18:48:00,7123.52
2018-08-13 18:49:00,7087.36
2018-08-13 18:50:00,7051.2
2018-08-13 18:51:00,7123.52
2018-08-13 18:52:00,7195.84
2018-08-13 18:53:00,7195.84
2018-08-13 18:54:00,7015.04
2018-08-13 18:55:00,7087.36
2018-08-13 18:56:00,7268.16
2018-08-13 18:57:00,7159.68
2018-08-13 18:58:00,7015.04
2018-08-13 18:59:00,6870.4
2018-08-13 19:00:00,6870.4
2018-08-13 19:01:00,7159.68
2018-08-13 19:02:00,7340.48
2018-08-13 19:03:00,7304.32
2018-08-13 19:04:00,7159.68
2018-08-13 19:05:00,7123.52
2018-08-13 19:06:00,7123.52
2018-08-13 19:07:00,7015.04
2018-08-13 19:08:00,6978.88
2018-08-13 19:09:00,7268.16
2018-08-13 19:10:00,7051.2
2018-08-13 19:11:00,7123.52
2018-08-13 19:12:00,7015.04
2018-08-13 19:13:00,7123.52
2018-08-13 19:14:00,6942.72
2018-08-13 19:15:00,7159.68
2018-08-13 19:16:00,7087.36
2018-08-13 19:17:00,7015.04
2018-08-13 19:18:00,7051.2
2018-08-13 19:19:00,7159.68
2018-08-13 19:20:00,7304.32
2018-08-13 19:21:00,7448.96
2018-08-13 19:22:00,7412.8
2018-08-13 19:23:00,7268.16
2018-08-13 19:24:00,7304.32
2018-08-13 19:25:00,7412.8
2018-08-13 19:26:00,7521.28
2018-08-13 19:27:00,7448.96
2018-08-13 19:28:00,7485.12
2018-08-13 19:29:00,7340.48
2018-08-13 19:30:00,7448.96
2018-08-13 19:31:00,7485.12
2018-08-13 19:32:00,7485.12
2018-08-13 19:33:00,7448.96
2018-08-13 19:34:00,7485.12
2018-08-13 19:35:00,7557.44
2018-08-13 19:36:00,7485.12
2018-08-13 19:37:00,7557.44
2018-08-13 19:38:00,7448.96
2018-08-13 19:39:00,7485.12
2018-08-13 19:40:00,7412.8
2018-08-13 19:41:00,7738.24
2018-08-13 19:42:00,7593.6
2018-08-13 19:43:00,7593.6
2018-08-13 19:44:00,7557.44
2018-08-13 19:45:00,7448.96
2018-08-13 19:46:00,7448.96
2018-08-13 19:47:00,7448.96
2018-08-13 19:48:00,7557.44
2018-08-13 19:49:00,7557.44
2018-08-13 19:50:00,7702.08
2018-08-13 19:51:00,7629.76
2018-08-13 19:52:00,7774.4
2018-08-13 19:53:00,7738.24
2018-08-13 19:54:00,7774.4
2018-08-13 19:55:00,7846.72
2018-08-13 19:56:00,7774.4
2018-08-13 19:57:00,7774.4
2018-08-13 19:58:00,7919.04
2018-08-13 19:59:00,7919.04
2018-08-13 20:00:00,8063.68
2018-08-13 20:01:00,8244.48
2018-08-13 20:02:00,8352.96
2018-08-13 20:03:00,8208.32
2018-08-13 20:04:00,8352.96
2018-08-13 20:05:00,8316.8
2018-08-13 20:06:00,8316.8
2018-08-13 20:07:00,8136.0
2018-08-13 20:08:00,8208.32
2018-08-13 20:09:00,8136.0
2018-08-13 20:10:00,8172.16
2018-08-13 20:11:00,8244.48
2018-08-13 20:12:00,8063.68
2018-08-13 20:13:00,8136.0
2018-08-13 20:14:00,8172.16
2018-08-13 20:15:00,8208.32
2018-08-13 20:16:00,8063.68
2018-08-13 20:17:00,7955.2
2018-08-13 20:18:00,8063.68
2018-08-13 20:19:00,7955.2
2018-08-13 20:20:00,7919.04
2018-08-13 20:21:00,7955.2
2018-08-13 20:22:00,7919.04
