,CP1
2018-08-10 03:50:00,7268.16
2018-08-10 03:51:00,7304.32
2018-08-10 03:52:00,7376.64
2018-08-10 03:53:00,7340.48
2018-08-10 03:54:00,7412.8
2018-08-10 03:55:00,7232.0
2018-08-10 03:56:00,7665.92
2018-08-10 03:57:00,7629.76
2018-08-10 03:58:00,7485.12
2018-08-10 03:59:00,7593.6
2018-08-10 04:00:00,7593.6
2018-08-10 04:01:00,7665.92
2018-08-10 04:02:00,7629.76
2018-08-10 04:03:00,7919.04
2018-08-10 04:04:00,8099.84
2018-08-10 04:05:00,8280.64
2018-08-10 04:06:00,8425.28
2018-08-10 04:07:00,8063.68
2018-08-10 04:08:00,8063.68
2018-08-10 04:09:00,8461.44
2018-08-10 04:10:00,8280.64
2018-08-10 04:11:00,8280.64
2018-08-10 04:12:00,8606.08
2018-08-10 04:13:00,8714.56
2018-08-10 04:14:00,8931.52
2018-08-10 04:15:00,8786.88
2018-08-10 04:16:00,8786.88
2018-08-10 04:17:00,8714.56
2018-08-10 04:18:00,8714.56
2018-08-10 04:19:00,8606.08
2018-08-10 04:20:00,8425.28
2018-08-10 04:21:00,8461.44
2018-08-10 04:22:00,8606.08
2018-08-10 04:23:00,8642.24
2018-08-10 04:24:00,8895.36
2018-08-10 04:25:00,8859.2
2018-08-10 04:26:00,8750.72
2018-08-10 04:27:00,8823.04
2018-08-10 04:28:00,8750.72
2018-08-10 04:29:00,8931.52
2018-08-10 04:30:00,9546.24
2018-08-10 04:31:00,9401.6
2018-08-10 04:32:00,9293.12
2018-08-10 04:33:00,9220.8
2018-08-10 04:34:00,9473.92
2018-08-10 04:35:00,9582.4
2018-08-10 04:36:00,9690.88
2018-08-10 04:37:00,9654.72
2018-08-10 04:38:00,9690.88
2018-08-10 04:39:00,9401.6
2018-08-10 04:40:00,9401.6
2018-08-10 04:41:00,9437.76
2018-08-10 04:42:00,9256.96
2018-08-10 04:43:00,9401.6
2018-08-10 04:44:00,9184.64
2018-08-10 04:45:00,9256.96
2018-08-10 04:46:00,9003.84
2018-08-10 04:47:00,9184.64
2018-08-10 04:48:00,9148.48
2018-08-10 04:49:00,9365.44
2018-08-10 04:50:00,9437.76
2018-08-10 04:51:00,9582.4
2018-08-10 04:52:00,9510.08
2018-08-10 04:53:00,9510.08
2018-08-10 04:54:00,9112.32
2018-08-12 18:44:00,12222.08
2018-08-12 18:45:00,12583.68
2018-08-12 18:46:00,12547.52
2018-08-12 18:47:00,12294.4
2018-08-12 18:48:00,12402.88
2018-08-12 18:49:00,12258.24
2018-08-12 18:50:00,12113.6
2018-08-12 18:51:00,12113.6
2018-08-12 18:52:00,12041.28
2018-08-12 18:53:00,11968.96
2018-08-12 18:54:00,12005.12
2018-08-12 18:55:00,12113.6
2018-08-12 18:56:00,12185.92
2018-08-12 18:57:00,12185.92
2018-08-12 18:58:00,12077.44
2018-08-12 18:59:00,11968.96
2018-08-12 19:00:00,11860.48
2018-08-12 19:01:00,11860.48
2018-08-12 19:02:00,11643.52
2018-08-12 19:03:00,11607.36
2018-08-12 19:04:00,11607.36
2018-08-12 19:05:00,11462.72
2018-08-12 19:06:00,11426.56
2018-08-12 19:07:00,11571.2
2018-08-12 19:08:00,11607.36
2018-08-12 19:09:00,11752.0
2018-08-12 19:10:00,11752.0
2018-08-12 19:11:00,11896.64
2018-08-12 19:12:00,11860.48
2018-08-12 19:13:00,11860.48
2018-08-12 19:14:00,11715.84
2018-08-12 19:15:00,11679.68
2018-08-12 19:16:00,11571.2
2018-08-12 19:17:00,11752.0
2018-08-12 19:18:00,11752.0
2018-08-12 19:19:00,11643.52
2018-08-12 19:20:00,11571.2
2018-08-12 19:21:00,11607.36
2018-08-12 19:22:00,11679.68
2018-08-12 19:23:00,11498.88
2018-08-12 19:24:00,11498.88
2018-08-12 19:25:00,11498.88
2018-08-12 19:26:00,11571.2
2018-08-12 19:27:00,11498.88
2018-08-12 19:28:00,11426.56
2018-08-12 19:29:00,11679.68
2018-08-12 19:30:00,11571.2
2018-08-12 19:31:00,11426.56
2018-08-12 19:32:00,11426.56
2018-08-12 19:33:00,11426.56
2018-08-12 19:34:00,11426.56
2018-08-12 19:35:00,11498.88
2018-08-12 19:36:00,11571.2
2018-08-12 19:37:00,11535.04
2018-08-12 19:38:00,11643.52
2018-08-12 19:39:00,11571.2
2018-08-12 19:40:00,11535.04
2018-08-12 19:41:00,11679.68
2018-08-12 19:42:00,11643.52
2018-08-12 19:43:00,11607.36
2018-08-12 19:44:00,11535.04
2018-08-12 19:45:00,11643.52
2018-08-12 19:46:00,11607.36
2018-08-12 19:47:00,11426.56
2018-08-12 19:48:00,11643.52
2018-08-12 19:49:00,11643.52
2018-08-12 19:50:00,11426.56
2018-08-12 19:51:00,11643.52
2018-08-12 19:52:00,11498.88
2018-08-12 19:53:00,11607.36
2018-08-12 19:54:00,11498.88
2018-08-12 19:55:00,11535.04
2018-08-12 19:56:00,11498.88
2018-08-12 19:57:00,11426.56
2018-08-12 19:58:00,11209.6
2018-08-12 19:59:00,11028.8
2018-08-12 20:00:00,11064.96
2018-08-12 20:01:00,11028.8
2018-08-12 20:02:00,10992.64
2018-08-12 20:03:00,10920.32
2018-08-12 20:04:00,10775.68
2018-08-12 20:05:00,10558.72
2018-08-12 20:06:00,10486.4
2018-08-12 20:07:00,10558.72
2018-08-12 20:08:00,10486.4
2018-08-12 20:09:00,10486.4
2018-08-12 20:10:00,10486.4
2018-08-12 20:11:00,10558.72
2018-08-12 20:12:00,10558.72
2018-08-12 20:13:00,10631.04
2018-08-12 20:14:00,10450.24
2018-08-12 20:15:00,10558.72
2018-08-12 20:16:00,10486.4
2018-08-12 20:17:00,10414.08
2018-08-12 20:18:00,10631.04
2018-08-12 20:19:00,10667.2
2018-08-12 20:20:00,10703.36
2018-08-12 20:21:00,10631.04
2018-08-12 20:22:00,10558.72
2018-08-12 20:23:00,10486.4
2018-08-12 20:24:00,10414.08
2018-08-12 20:25:00,10341.76
2018-08-12 20:26:00,10450.24
2018-08-12 20:27:00,10486.4
2018-08-12 20:28:00,10341.76
2018-08-12 20:29:00,10197.12
2018-08-12 20:30:00,10052.48
2018-08-12 20:31:00,10197.12
2018-08-12 20:32:00,10160.96
2018-08-12 20:33:00,10160.96
2018-08-12 20:34:00,10088.64
2018-08-12 20:35:00,10052.48
2018-08-12 20:36:00,10052.48
2018-08-12 20:37:00,9871.68
2018-08-12 20:38:00,9654.72
2018-08-12 20:39:00,9690.88
2018-08-12 20:40:00,9618.56
2018-08-12 20:41:00,9799.36
2018-08-12 20:42:00,9727.04
2018-08-12 20:43:00,9871.68
2018-08-12 20:44:00,9835.52
2018-08-12 20:45:00,9835.52
2018-08-12 20:46:00,9654.72
2018-08-12 20:47:00,9437.76
2018-08-12 20:48:00,9618.56
2018-08-12 20:49:00,9654.72
2018-08-12 20:50:00,9835.52
2018-08-12 20:51:00,9799.36
2018-08-12 20:52:00,9799.36
2018-08-12 20:53:00,9690.88
2018-08-12 20:54:00,9618.56
2018-08-12 20:55:00,9510.08
2018-08-12 20:56:00,9546.24
2018-08-12 20:57:00,9546.24
2018-08-12 20:58:00,9546.24
2018-08-12 20:59:00,9365.44
2018-08-12 21:00:00,9293.12
2018-08-12 21:01:00,9401.6
2018-08-12 21:02:00,9365.44
2018-08-12 21:03:00,9329.28
2018-08-12 21:04:00,9184.64
2018-08-12 21:05:00,9148.48
2018-08-12 21:06:00,9148.48
2018-08-12 21:07:00,9076.16
2018-08-12 21:08:00,9184.64
2018-08-12 21:09:00,9293.12
2018-08-12 21:10:00,9365.44
2018-08-12 21:11:00,9293.12
2018-08-12 21:12:00,9618.56
2018-08-12 21:13:00,9582.4
2018-08-12 21:14:00,9546.24
2018-08-12 21:15:00,9510.08
2018-08-12 21:16:00,9618.56
2018-08-12 21:17:00,9654.72
2018-08-12 21:18:00,9835.52
2018-08-12 21:19:00,9690.88
2018-08-12 21:20:00,9799.36
2018-08-12 21:21:00,9727.04
2018-08-12 21:22:00,9799.36
2018-08-12 21:23:00,9799.36
2018-08-12 21:24:00,9835.52
2018-08-12 21:25:00,9763.2
2018-08-12 21:26:00,9618.56
2018-08-12 21:27:00,9618.56
2018-08-12 21:28:00,9618.56
2018-08-12 21:29:00,9582.4
2018-08-12 21:30:00,9582.4
2018-08-12 21:31:00,9510.08
2018-08-12 21:32:00,9401.6
2018-08-12 21:33:00,9437.76
2018-08-12 21:34:00,9510.08
2018-08-12 21:35:00,9473.92
2018-08-12 21:36:00,9473.92
2018-08-12 21:37:00,9437.76
2018-08-12 21:38:00,9437.76
2018-08-12 21:39:00,9437.76
2018-08-12 21:40:00,9437.76
2018-08-12 21:41:00,9329.28
2018-08-12 21:42:00,9365.44
2018-08-12 21:43:00,9220.8
2018-08-12 21:44:00,9256.96
2018-08-12 21:45:00,9040.0
2018-08-12 21:46:00,9220.8
2018-08-12 21:47:00,9148.48
2018-08-12 21:48:00,9184.64
2018-08-12 21:49:00,9184.64
2018-08-12 21:50:00,9293.12
2018-08-12 21:51:00,9256.96
2018-08-12 21:52:00,9401.6
2018-08-12 21:53:00,9293.12
2018-08-12 21:54:00,9293.12
2018-08-12 21:55:00,9220.8
2018-08-12 21:56:00,9220.8
2018-08-12 21:57:00,9148.48
2018-08-12 21:58:00,9148.48
2018-08-12 21:59:00,9148.48
2018-08-12 22:00:00,9040.0
2018-08-12 22:01:00,9003.84
2018-08-12 22:02:00,8931.52
2018-08-12 22:03:00,9003.84
2018-08-12 22:04:00,9003.84
2018-08-12 22:05:00,8967.68
2018-08-12 22:06:00,8967.68
2018-08-12 22:07:00,8967.68
2018-08-12 22:08:00,9003.84
2018-08-12 22:09:00,9003.84
2018-08-12 22:10:00,8967.68
2018-08-12 22:11:00,9003.84
2018-08-12 22:12:00,8967.68
2018-08-12 22:13:00,8967.68
2018-08-12 22:14:00,8967.68
2018-08-12 22:15:00,8895.36
2018-08-12 22:16:00,8931.52
2018-08-12 22:17:00,8967.68
2018-08-12 22:18:00,9112.32
2018-08-12 22:19:00,9040.0
2018-08-12 22:20:00,9040.0
2018-08-12 22:21:00,8967.68
2018-08-12 22:22:00,8931.52
2018-08-12 22:23:00,8931.52
2018-08-12 22:24:00,8786.88
2018-08-12 22:25:00,8750.72
2018-08-12 22:26:00,8714.56
2018-08-12 22:27:00,8750.72
2018-08-12 22:28:00,8750.72
2018-08-12 22:29:00,8931.52
2018-08-12 22:30:00,8895.36
2018-08-12 22:31:00,8895.36
2018-08-12 22:32:00,8895.36
2018-08-12 22:33:00,8931.52
2018-08-12 22:34:00,8931.52
2018-08-12 22:35:00,9003.84
2018-08-12 22:36:00,9003.84
2018-08-12 22:37:00,9184.64
2018-08-12 22:38:00,9184.64
2018-08-12 22:39:00,9401.6
2018-08-12 22:40:00,9293.12
2018-08-12 22:41:00,9220.8
2018-08-12 22:42:00,9256.96
2018-08-12 22:43:00,9329.28
2018-08-12 22:44:00,9365.44
2018-08-12 22:45:00,9329.28
2018-08-12 22:46:00,9220.8
2018-08-12 22:47:00,9256.96
2018-08-12 22:48:00,9329.28
2018-08-12 22:49:00,9329.28
2018-08-12 22:50:00,9329.28
2018-08-12 22:51:00,9256.96
2018-08-12 22:52:00,9256.96
2018-08-12 22:53:00,9220.8
2018-08-12 22:54:00,9112.32
2018-08-12 22:55:00,9184.64
2018-08-12 22:56:00,9184.64
2018-08-12 22:57:00,9184.64
2018-08-12 22:58:00,9148.48
2018-08-12 22:59:00,9148.48
2018-08-12 23:00:00,9184.64
2018-08-12 23:01:00,9003.84
2018-08-12 23:02:00,9040.0
2018-08-12 23:03:00,8895.36
2018-08-12 23:04:00,8895.36
2018-08-12 23:05:00,8786.88
2018-08-12 23:06:00,8750.72
2018-08-12 23:07:00,8931.52
2018-08-12 23:08:00,8931.52
2018-08-12 23:09:00,8967.68
2018-08-12 23:10:00,8967.68
2018-08-12 23:11:00,8931.52
2018-08-12 23:12:00,8967.68
2018-08-12 23:13:00,8931.52
2018-08-12 23:14:00,8967.68
2018-08-12 23:15:00,8895.36
2018-08-12 23:16:00,8714.56
2018-08-12 23:17:00,8714.56
2018-08-12 23:18:00,8678.4
2018-08-12 23:19:00,8678.4
2018-08-12 23:20:00,8678.4
2018-08-12 23:21:00,8678.4
2018-08-12 23:22:00,8678.4
2018-08-12 23:23:00,8678.4
2018-08-12 23:24:00,8678.4
2018-08-12 23:25:00,8678.4
2018-08-12 23:26:00,8678.4
2018-08-12 23:27:00,8642.24
2018-08-12 23:28:00,8714.56
2018-08-12 23:29:00,8823.04
2018-08-12 23:30:00,8823.04
2018-08-12 23:31:00,8823.04
2018-08-12 23:32:00,8678.4
2018-08-12 23:33:00,8678.4
2018-08-12 23:34:00,8714.56
2018-08-12 23:35:00,8678.4
2018-08-12 23:36:00,8714.56
2018-08-12 23:37:00,8714.56
2018-08-12 23:38:00,8714.56
2018-08-12 23:39:00,8750.72
2018-08-12 23:40:00,8750.72
2018-08-12 23:41:00,8714.56
2018-08-12 23:42:00,8714.56
2018-08-12 23:43:00,8714.56
2018-08-12 23:44:00,8678.4
2018-08-12 23:45:00,8678.4
2018-08-12 23:46:00,8678.4
2018-08-12 23:47:00,8678.4
2018-08-12 23:48:00,8678.4
2018-08-12 23:49:00,8714.56
2018-08-12 23:50:00,8606.08
2018-08-12 23:51:00,8606.08
2018-08-12 23:52:00,8642.24
2018-08-12 23:53:00,8569.92
2018-08-12 23:54:00,8497.6
2018-08-12 23:55:00,8389.12
2018-08-12 23:56:00,8352.96
2018-08-12 23:57:00,8389.12
2018-08-12 23:58:00,8389.12
2018-08-12 23:59:00,8461.44
2018-08-13 00:00:00,8461.44
2018-08-13 00:01:00,8750.72
2018-08-13 00:02:00,8750.72
2018-08-13 00:03:00,8931.52
2018-08-13 00:04:00,8967.68
2018-08-13 00:05:00,9112.32
2018-08-13 00:06:00,9184.64
2018-08-13 00:07:00,9401.6
2018-08-13 00:08:00,9401.6
2018-08-13 00:09:00,9365.44
2018-08-13 00:10:00,9329.28
2018-08-13 00:11:00,9582.4
2018-08-13 00:12:00,9618.56
2018-08-13 00:13:00,9582.4
2018-08-13 00:14:00,9582.4
2018-08-13 00:15:00,9510.08
2018-08-13 00:16:00,9510.08
2018-08-13 00:17:00,9510.08
2018-08-13 00:18:00,9654.72
2018-08-13 00:19:00,9799.36
2018-08-13 00:20:00,9799.36
2018-08-13 00:21:00,9799.36
2018-08-13 00:22:00,9799.36
2018-08-13 00:23:00,9799.36
2018-08-13 00:24:00,9763.2
2018-08-13 00:25:00,9582.4
2018-08-13 00:26:00,9437.76
2018-08-13 00:27:00,9329.28
2018-08-13 00:28:00,9401.6
2018-08-13 00:29:00,9329.28
2018-08-13 00:30:00,9220.8
2018-08-13 00:31:00,9256.96
2018-08-13 00:32:00,9437.76
2018-08-13 00:33:00,9473.92
2018-08-13 00:34:00,9437.76
2018-08-13 00:35:00,9582.4
2018-08-13 00:36:00,9329.28
2018-08-13 00:37:00,9184.64
2018-08-13 00:38:00,9003.84
2018-08-13 00:39:00,9220.8
2018-08-13 00:40:00,9184.64
2018-08-13 00:41:00,9293.12
2018-08-13 00:42:00,9256.96
2018-08-13 00:43:00,9184.64
2018-08-13 00:44:00,9184.64
2018-08-13 00:45:00,9184.64
2018-08-13 00:46:00,9401.6
2018-08-13 00:47:00,9293.12
2018-08-13 00:48:00,9546.24
2018-08-13 00:49:00,9401.6
2018-08-13 00:50:00,9184.64
2018-08-13 00:51:00,9293.12
2018-08-13 00:52:00,9293.12
2018-08-13 00:53:00,9148.48
2018-08-13 00:54:00,9184.64
2018-08-13 00:55:00,9184.64
2018-08-13 00:56:00,9293.12
2018-08-13 00:57:00,9293.12
2018-08-13 00:58:00,9256.96
2018-08-13 00:59:00,9293.12
2018-08-13 01:00:00,9184.64
2018-08-13 01:01:00,9401.6
2018-08-13 01:02:00,9401.6
2018-08-13 01:03:00,9184.64
2018-08-13 01:04:00,9401.6
2018-08-13 01:05:00,9473.92
2018-08-13 01:06:00,9690.88
2018-08-13 01:07:00,9690.88
2018-08-13 01:08:00,9510.08
2018-08-13 01:09:00,9437.76
2018-08-13 02:29:00,8859.2
2018-08-13 02:30:00,8786.88
2018-08-13 02:31:00,8750.72
2018-08-13 02:32:00,8823.04
2018-08-13 02:33:00,8606.08
2018-08-13 02:34:00,8533.76
2018-08-13 02:35:00,8714.56
2018-08-13 02:36:00,8425.28
2018-08-13 02:37:00,8425.28
2018-08-13 02:38:00,8425.28
2018-08-13 02:39:00,8714.56
2018-08-13 02:40:00,8859.2
2018-08-13 02:41:00,8931.52
2018-08-13 02:42:00,8859.2
2018-08-13 02:43:00,9040.0
2018-08-13 02:44:00,9076.16
2018-08-13 02:45:00,9040.0
2018-08-13 02:46:00,9040.0
2018-08-13 02:47:00,8967.68
2018-08-13 02:48:00,8895.36
2018-08-13 02:49:00,9040.0
2018-08-13 02:50:00,8895.36
2018-08-13 02:51:00,8750.72
2018-08-13 02:52:00,8750.72
2018-08-13 02:53:00,8750.72
2018-08-13 02:54:00,8859.2
2018-08-13 02:55:00,8859.2
2018-08-13 02:56:00,8714.56
2018-08-13 02:57:00,8642.24
2018-08-13 02:58:00,8533.76
2018-08-13 02:59:00,8642.24
2018-08-13 03:00:00,8316.8
2018-08-13 03:01:00,8425.28
2018-08-13 03:02:00,8569.92
2018-08-13 03:03:00,8642.24
2018-08-13 03:04:00,8569.92
2018-08-13 03:05:00,8642.24
2018-08-13 03:06:00,8642.24
2018-08-13 03:07:00,8750.72
2018-08-13 03:08:00,8750.72
2018-08-13 03:09:00,8859.2
2018-08-13 03:10:00,8895.36
2018-08-13 03:11:00,8859.2
2018-08-13 03:12:00,8967.68
2018-08-13 03:13:00,9401.6
2018-08-13 03:14:00,9365.44
2018-08-13 03:15:00,9365.44
2018-08-13 03:16:00,9329.28
2018-08-13 03:17:00,9293.12
2018-08-13 03:18:00,9329.28
2018-08-13 03:19:00,9329.28
2018-08-13 03:20:00,9365.44
2018-08-13 03:21:00,9473.92
2018-08-13 03:22:00,9727.04
2018-08-13 03:23:00,9763.2
2018-08-13 03:24:00,9871.68
2018-08-13 03:25:00,9799.36
2018-08-13 03:26:00,9763.2
2018-08-13 03:27:00,9763.2
2018-08-13 03:28:00,9727.04
2018-08-13 03:29:00,9763.2
2018-08-13 03:30:00,9763.2
2018-08-13 03:31:00,9835.52
2018-08-13 03:32:00,9727.04
2018-08-13 03:33:00,9510.08
2018-08-13 03:34:00,9256.96
2018-08-13 03:35:00,9546.24
2018-08-13 03:36:00,9510.08
2018-08-13 03:37:00,9546.24
2018-08-13 03:38:00,9690.88
2018-08-13 03:39:00,9546.24
2018-08-13 03:40:00,9727.04
2018-08-13 03:41:00,9618.56
2018-08-13 03:42:00,9618.56
2018-08-13 03:43:00,9763.2
2018-08-13 03:44:00,9763.2
2018-08-13 03:45:00,9727.04
2018-08-13 03:46:00,9618.56
2018-08-13 03:47:00,9727.04
2018-08-13 03:48:00,9835.52
2018-08-13 03:49:00,9799.36
2018-08-13 03:50:00,9799.36
2018-08-13 03:51:00,9799.36
2018-08-13 03:52:00,10160.96
2018-08-13 03:53:00,10016.32
2018-08-13 03:54:00,9727.04
2018-08-13 03:55:00,9835.52
2018-08-13 03:56:00,9944.0
2018-08-13 03:57:00,9944.0
2018-08-13 03:58:00,9944.0
2018-08-13 03:59:00,10160.96
2018-08-13 04:00:00,10341.76
2018-08-13 04:01:00,10377.92
2018-08-13 04:02:00,10160.96
2018-08-13 04:03:00,10269.44
2018-08-13 04:04:00,10052.48
2018-08-13 04:05:00,10160.96
2018-08-13 04:06:00,10160.96
2018-08-13 04:07:00,10160.96
2018-08-13 04:08:00,10269.44
2018-08-13 04:09:00,10377.92
2018-08-13 04:10:00,10450.24
2018-08-13 04:11:00,10703.36
2018-08-13 04:12:00,10848.0
2018-08-13 04:13:00,10631.04
2018-08-13 04:14:00,10667.2
2018-08-13 04:15:00,10811.84
2018-08-13 04:16:00,10703.36
2018-08-13 04:17:00,10558.72
2018-08-13 04:18:00,10377.92
2018-08-13 04:19:00,10377.92
2018-08-13 04:20:00,10414.08
2018-08-13 04:21:00,10414.08
2018-08-13 04:22:00,10486.4
2018-08-13 04:23:00,10522.56
2018-08-13 04:24:00,10558.72
2018-08-13 04:25:00,10631.04
2018-08-13 04:26:00,10956.48
2018-08-13 04:27:00,10920.32
2018-08-13 04:28:00,10884.16
2018-08-13 04:29:00,10884.16
2018-08-13 04:30:00,10775.68
2018-08-13 04:31:00,10594.88
2018-08-13 04:32:00,10667.2
2018-08-13 04:33:00,10811.84
2018-08-13 04:34:00,10992.64
2018-08-13 04:35:00,10992.64
2018-08-13 04:36:00,11028.8
2018-08-13 04:37:00,10775.68
2018-08-13 04:38:00,10631.04
2018-08-13 04:39:00,10631.04
2018-08-13 04:40:00,10450.24
2018-08-13 04:41:00,10377.92
2018-08-13 04:42:00,10377.92
2018-08-13 04:43:00,10414.08
2018-08-13 04:44:00,10631.04
2018-08-13 04:45:00,10811.84
2018-08-13 04:46:00,10884.16
2018-08-13 04:47:00,11064.96
2018-08-13 04:48:00,10884.16
2018-08-13 04:49:00,10884.16
2018-08-13 04:50:00,10992.64
2018-08-13 04:51:00,10667.2
2018-08-13 04:52:00,10594.88
2018-08-13 04:53:00,10703.36
2018-08-13 04:54:00,11245.76
2018-08-13 18:44:00,11318.08
2018-08-13 18:45:00,11390.4
2018-08-13 18:46:00,11318.08
2018-08-13 18:47:00,11245.76
2018-08-13 18:48:00,11498.88
2018-08-13 18:49:00,11390.4
2018-08-13 18:50:00,11390.4
2018-08-13 18:51:00,11281.92
2018-08-13 18:52:00,11390.4
2018-08-13 18:53:00,11390.4
2018-08-13 18:54:00,11281.92
2018-08-13 18:55:00,11354.24
2018-08-13 18:56:00,11462.72
2018-08-13 18:57:00,11462.72
2018-08-13 18:58:00,11318.08
2018-08-13 18:59:00,11173.44
2018-08-13 19:00:00,11173.44
2018-08-13 19:01:00,11462.72
2018-08-13 19:02:00,11607.36
2018-08-13 19:03:00,11607.36
2018-08-13 19:04:00,11462.72
2018-08-13 19:05:00,11426.56
2018-08-13 19:06:00,11390.4
2018-08-13 19:07:00,11318.08
2018-08-13 19:08:00,11281.92
2018-08-13 19:09:00,11571.2
2018-08-13 19:10:00,11318.08
2018-08-13 19:11:00,11390.4
2018-08-13 19:12:00,11318.08
2018-08-13 19:13:00,11354.24
2018-08-13 19:14:00,11245.76
2018-08-13 19:15:00,11462.72
2018-08-13 19:16:00,11390.4
2018-08-13 19:17:00,11318.08
2018-08-13 19:18:00,11318.08
2018-08-13 19:19:00,11426.56
2018-08-13 19:20:00,11607.36
2018-08-13 19:21:00,11752.0
2018-08-13 19:22:00,11607.36
2018-08-13 19:23:00,11535.04
2018-08-13 19:24:00,11535.04
2018-08-13 19:25:00,11643.52
2018-08-13 19:26:00,11788.16
2018-08-13 19:27:00,11643.52
2018-08-13 19:28:00,11679.68
2018-08-13 19:29:00,11426.56
2018-08-13 19:30:00,11571.2
2018-08-13 19:31:00,11607.36
2018-08-13 19:32:00,11607.36
2018-08-13 19:33:00,11535.04
2018-08-13 19:34:00,11571.2
2018-08-13 19:35:00,11679.68
2018-08-13 19:36:00,11571.2
2018-08-13 19:37:00,11679.68
2018-08-13 19:38:00,11571.2
2018-08-13 19:39:00,11607.36
2018-08-13 19:40:00,11535.04
2018-08-13 19:41:00,11860.48
2018-08-13 19:42:00,11715.84
2018-08-13 19:43:00,11752.0
2018-08-13 19:44:00,11679.68
2018-08-13 19:45:00,11571.2
2018-08-13 19:46:00,11607.36
2018-08-13 19:47:00,11607.36
2018-08-13 19:48:00,11715.84
2018-08-13 19:49:00,11679.68
2018-08-13 19:50:00,11752.0
2018-08-13 19:51:00,11752.0
2018-08-13 19:52:00,11824.32
2018-08-13 19:53:00,11824.32
2018-08-13 19:54:00,11896.64
2018-08-13 19:55:00,11968.96
2018-08-13 19:56:00,11860.48
2018-08-13 19:57:00,11860.48
2018-08-13 19:58:00,12077.44
2018-08-13 19:59:00,12077.44
2018-08-13 20:00:00,12149.76
2018-08-13 20:01:00,12402.88
2018-08-13 20:02:00,12547.52
2018-08-13 20:03:00,12402.88
2018-08-13 20:04:00,12475.2
2018-08-13 20:05:00,12475.2
2018-08-13 20:06:00,12402.88
2018-08-13 20:07:00,12258.24
2018-08-13 20:08:00,12402.88
2018-08-13 20:09:00,12294.4
2018-08-13 20:10:00,12330.56
2018-08-13 20:11:00,12439.04
2018-08-13 20:12:00,12258.24
2018-08-13 20:13:00,12366.72
2018-08-13 20:14:00,12366.72
2018-08-13 20:15:00,12366.72
2018-08-13 20:16:00,12222.08
2018-08-13 20:17:00,12185.92
2018-08-13 20:18:00,12222.08
2018-08-13 20:19:00,12185.92
2018-08-13 20:20:00,12149.76
2018-08-13 20:21:00,12185.92
2018-08-13 20:22:00,12113.6
