,ZW
2018-08-13 09:05:00,1332.644478
2018-08-13 09:06:00,1343.488228
2018-08-13 09:07:00,1347.825728
2018-08-13 09:08:00,1330.475728
2018-08-13 09:09:00,1332.644478
2018-08-13 09:10:00,1336.981978
2018-08-13 09:11:00,1341.319478
2018-08-13 09:12:00,1345.656978
2018-08-13 09:13:00,1326.138228
2018-08-13 09:14:00,1326.138228
2018-08-13 09:15:00,1328.306978
2018-08-13 09:16:00,1315.294478
2018-08-13 09:17:00,1321.800728
2018-08-13 09:18:00,1319.631978
2018-08-13 09:19:00,1315.294478
2018-08-13 09:20:00,1323.969478
2018-08-13 09:21:00,1328.306978
2018-08-13 09:22:00,1330.475728
2018-08-13 09:23:00,1315.294478
2018-08-13 09:24:00,1319.631978
2018-08-13 09:25:00,1319.631978
2018-08-13 09:26:00,1323.969478
2018-08-13 09:27:00,1332.644478
2018-08-13 09:28:00,1332.644478
2018-08-13 09:29:00,1332.644478
2018-08-13 09:30:00,1341.319478
2018-08-13 09:31:00,1345.656978
2018-08-13 09:32:00,1336.981978
2018-08-13 09:33:00,1336.981978
2018-08-13 09:34:00,1336.981978
2018-08-13 09:35:00,1336.981978
2018-08-13 09:36:00,1332.644478
2018-08-13 09:37:00,1345.656978
2018-08-13 09:38:00,1349.994478
2018-08-13 09:39:00,1354.331978
2018-08-13 09:40:00,1356.500728
2018-08-13 09:41:00,1354.331978
2018-08-13 09:42:00,1363.006978
2018-08-13 09:43:00,1367.344478
2018-08-13 09:44:00,1371.681978
2018-08-13 09:45:00,1371.681978
2018-08-13 09:46:00,1367.344478
2018-08-13 09:47:00,1358.669478
2018-08-13 09:48:00,1349.994478
2018-08-13 09:49:00,1349.994478
2018-08-13 09:50:00,1358.669478
2018-08-13 09:51:00,1354.331978
2018-08-13 09:52:00,1349.994478
2018-08-13 09:53:00,1365.175728
2018-08-13 09:54:00,1367.344478
2018-08-13 09:55:00,1369.513228
2018-08-13 09:56:00,1358.669478
2018-08-13 09:57:00,1349.994478
2018-08-13 09:58:00,1363.006978
2018-08-13 09:59:00,1367.344478
2018-08-13 10:00:00,1367.344478
2018-08-13 10:01:00,1349.994478
2018-08-13 10:02:00,1349.994478
2018-08-13 10:03:00,1358.669478
2018-08-13 10:04:00,1354.331978
2018-08-13 10:05:00,1354.331978
2018-08-13 10:06:00,1358.669478
2018-08-13 10:07:00,1380.356978
2018-08-13 10:08:00,1380.356978
2018-08-13 10:09:00,1358.669478
2018-08-13 10:10:00,1356.500728
2018-08-13 10:11:00,1358.669478
2018-08-13 10:12:00,1347.825728
2018-08-13 10:13:00,1328.306978
2018-08-13 10:14:00,1332.644478
2018-08-13 10:15:00,1323.969478
2018-08-13 10:16:00,1321.800728
2018-08-13 10:17:00,1323.969478
2018-08-13 10:18:00,1323.969478
2018-08-13 10:19:00,1328.306978
2018-08-13 10:20:00,1323.969478
2018-08-13 10:21:00,1323.969478
2018-08-13 10:22:00,1319.631978
2018-08-13 10:23:00,1319.631978
2018-08-13 10:24:00,1326.138228
2018-08-13 10:25:00,1319.631978
2018-08-13 10:26:00,1302.281978
2018-08-13 10:27:00,1306.619478
2018-08-13 10:28:00,1306.619478
2018-08-13 10:29:00,1310.956978
2018-08-13 10:30:00,1306.619478
2018-08-13 10:31:00,1302.281978
2018-08-13 10:32:00,1293.606978
2018-08-13 10:33:00,1302.281978
2018-08-13 10:34:00,1289.269478
2018-08-13 10:35:00,1278.425728
2018-08-13 10:36:00,1263.244478
2018-08-13 10:37:00,1256.738228
2018-08-13 10:38:00,1276.256978
2018-08-13 10:39:00,1274.088228
2018-08-13 10:40:00,1280.594478
2018-08-13 10:41:00,1278.425728
2018-08-13 10:42:00,1269.750728
2018-08-13 10:43:00,1276.256978
2018-08-13 10:44:00,1274.088228
2018-08-13 10:45:00,1284.931978
2018-08-13 10:46:00,1302.281978
2018-08-13 10:47:00,1287.100728
2018-08-13 10:48:00,1284.931978
2018-08-13 10:49:00,1276.256978
2018-08-13 10:50:00,1280.594478
2018-08-13 10:51:00,1271.919478
2018-08-13 10:52:00,1263.244478
2018-08-13 10:53:00,1263.244478
2018-08-13 10:54:00,1269.750728
2018-08-13 10:55:00,1267.581978
2018-08-13 10:56:00,1271.919478
2018-08-13 10:57:00,1276.256978
2018-08-13 10:58:00,1267.581978
2018-08-13 10:59:00,1263.244478
2018-08-13 11:00:00,1258.906978
2018-08-13 11:01:00,1263.244478
2018-08-13 11:02:00,1250.231978
2018-08-13 11:03:00,1250.231978
2018-08-13 11:04:00,1245.894478
2018-08-13 11:05:00,1254.569478
2018-08-13 11:06:00,1254.569478
2018-08-13 11:07:00,1252.400728
2018-08-13 11:08:00,1254.569478
2018-08-13 11:09:00,1250.231978
2018-08-13 11:10:00,1245.894478
2018-08-13 11:11:00,1250.231978
2018-08-13 11:12:00,1250.231978
2018-08-13 11:13:00,1245.894478
2018-08-13 11:14:00,1232.881978
2018-08-13 11:15:00,1248.063228
2018-08-13 11:16:00,1245.894478
2018-08-13 11:17:00,1250.231978
2018-08-13 11:18:00,1250.231978
2018-08-13 11:19:00,1250.231978
2018-08-13 11:20:00,1245.894478
2018-08-13 11:21:00,1245.894478
2018-08-13 11:22:00,1239.388228
2018-08-13 11:23:00,1228.544478
2018-08-13 11:24:00,1232.881978
2018-08-13 11:25:00,1232.881978
2018-08-13 11:26:00,1232.881978
2018-08-13 11:27:00,1237.219478
2018-08-13 11:28:00,1245.894478
2018-08-13 11:29:00,1232.881978
2018-08-13 11:30:00,1241.556978
2018-08-13 11:31:00,1252.400728
2018-08-13 11:32:00,1243.725728
2018-08-13 11:33:00,1243.725728
2018-08-13 11:34:00,1245.894478
2018-08-13 11:35:00,1245.894478
2018-08-13 11:36:00,1245.894478
2018-08-13 11:37:00,1254.569478
2018-08-13 11:38:00,1258.906978
2018-08-13 11:39:00,1250.231978
2018-08-13 11:40:00,1258.906978
2018-08-13 11:41:00,1254.569478
2018-08-13 11:42:00,1250.231978
2018-08-13 11:43:00,1263.244478
2018-08-13 11:44:00,1258.906978
2018-08-13 11:45:00,1258.906978
2018-08-13 11:46:00,1263.244478
2018-08-13 11:47:00,1250.231978
2018-08-13 11:48:00,1245.894478
2018-08-13 11:49:00,1254.569478
2018-08-13 11:50:00,1254.569478
2018-08-13 11:51:00,1250.231978
2018-08-13 11:52:00,1254.569478
2018-08-13 11:53:00,1252.400728
2018-08-13 11:54:00,1254.569478
2018-08-13 11:55:00,1250.231978
2018-08-13 11:56:00,1248.063228
2018-08-13 11:57:00,1254.569478
2018-08-13 11:58:00,1258.906978
2018-08-13 11:59:00,1258.906978
2018-08-13 12:00:00,1254.569478
2018-08-13 12:01:00,1258.906978
2018-08-13 12:02:00,1261.075728
2018-08-13 12:03:00,1258.906978
2018-08-13 12:04:00,1254.569478
2018-08-13 12:05:00,1258.906978
2018-08-13 12:06:00,1258.906978
2018-08-13 12:07:00,1269.750728
2018-08-13 12:08:00,1267.581978
2018-08-13 12:09:00,1263.244478
2018-08-13 12:10:00,1276.256978
2018-08-13 12:11:00,1267.581978
2018-08-13 12:12:00,1263.244478
2018-08-13 12:13:00,1263.244478
2018-08-13 12:14:00,1261.075728
2018-08-13 12:15:00,1258.906978
2018-08-13 12:16:00,1258.906978
2018-08-13 12:17:00,1261.075728
2018-08-13 12:18:00,1258.906978
2018-08-13 12:19:00,1256.738228
2018-08-13 12:20:00,1254.569478
2018-08-13 12:21:00,1254.569478
2018-08-13 12:22:00,1258.906978
2018-08-13 12:23:00,1254.569478
2018-08-13 12:24:00,1254.569478
2018-08-13 12:25:00,1258.906978
2018-08-13 12:26:00,1256.738228
2018-08-13 12:27:00,1254.569478
2018-08-13 12:28:00,1250.231978
2018-08-13 12:29:00,1263.244478
2018-08-13 12:30:00,1267.581978
2018-08-13 12:31:00,1267.581978
2018-08-13 12:32:00,1261.075728
2018-08-13 12:33:00,1263.244478
2018-08-13 12:34:00,1258.906978
2018-08-13 12:35:00,1256.738228
2018-08-13 12:36:00,1250.231978
2018-08-13 12:37:00,1245.894478
2018-08-13 12:38:00,1241.556978
2018-08-13 12:39:00,1241.556978
2018-08-13 12:40:00,1237.219478
2018-08-13 12:41:00,1237.219478
2018-08-13 12:42:00,1232.881978
2018-08-13 12:43:00,1228.544478
2018-08-13 12:44:00,1228.544478
2018-08-13 12:45:00,1232.881978
2018-08-13 12:46:00,1230.713228
2018-08-13 12:47:00,1224.206978
2018-08-13 12:48:00,1226.375728
2018-08-13 12:49:00,1224.206978
2018-08-13 12:50:00,1235.050728
2018-08-13 12:51:00,1235.050728
2018-08-13 12:52:00,1237.219478
2018-08-13 12:53:00,1228.544478
2018-08-13 12:54:00,1228.544478
2018-08-13 12:55:00,1232.881978
2018-08-13 12:56:00,1228.544478
2018-08-13 12:57:00,1232.881978
2018-08-13 12:58:00,1224.206978
2018-08-13 12:59:00,1219.869478
2018-08-13 13:00:00,1219.869478
2018-08-13 13:01:00,1215.531978
2018-08-13 13:02:00,1228.544478
2018-08-13 13:03:00,1232.881978
2018-08-13 13:04:00,1219.869478
2018-08-13 13:05:00,1224.206978
2018-08-13 13:06:00,1215.531978
2018-08-13 13:07:00,1211.194478
2018-08-13 13:08:00,1215.531978
2018-08-13 13:09:00,1215.531978
2018-08-13 13:10:00,1211.194478
2018-08-13 13:11:00,1219.869478
2018-08-13 13:12:00,1219.869478
2018-08-13 13:13:00,1228.544478
2018-08-13 13:14:00,1271.919478
2018-08-13 13:15:00,1276.256978
2018-08-13 13:16:00,1289.269478
2018-08-13 13:17:00,1295.775728
2018-08-13 13:18:00,1306.619478
2018-08-13 13:19:00,1308.788228
2018-08-13 18:59:00,1278.425728
2018-08-13 19:00:00,1297.944478
2018-08-13 19:01:00,1289.269478
2018-08-13 19:02:00,1282.763228
2018-08-13 19:03:00,1284.931978
2018-08-13 19:04:00,1293.606978
2018-08-13 19:05:00,1295.775728
2018-08-13 19:06:00,1302.281978
2018-08-13 19:07:00,1302.281978
2018-08-13 19:08:00,1297.944478
2018-08-13 19:09:00,1297.944478
2018-08-13 19:10:00,1293.606978
2018-08-13 19:11:00,1293.606978
2018-08-13 19:12:00,1293.606978
2018-08-13 19:13:00,1293.606978
2018-08-13 19:14:00,1293.606978
2018-08-13 19:15:00,1308.788228
2018-08-13 19:16:00,1321.800728
2018-08-13 19:17:00,1321.800728
2018-08-13 19:18:00,1332.644478
2018-08-13 19:19:00,1341.319478
2018-08-13 19:20:00,1343.488228
2018-08-13 19:21:00,1345.656978
2018-08-13 19:22:00,1345.656978
2018-08-13 19:23:00,1341.319478
2018-08-13 19:24:00,1341.319478
2018-08-13 19:25:00,1354.331978
2018-08-13 19:26:00,1363.006978
2018-08-13 19:27:00,1376.019478
2018-08-13 19:28:00,1376.019478
2018-08-13 19:29:00,1376.019478
2018-08-13 19:30:00,1367.344478
2018-08-13 19:31:00,1358.669478
2018-08-13 19:32:00,1363.006978
2018-08-13 19:33:00,1365.175728
2018-08-13 19:34:00,1371.681978
2018-08-13 19:35:00,1371.681978
2018-08-13 19:36:00,1367.344478
2018-08-13 19:37:00,1371.681978
2018-08-13 19:38:00,1365.175728
2018-08-13 19:39:00,1363.006978
2018-08-13 19:40:00,1363.006978
2018-08-13 19:41:00,1365.175728
2018-08-13 19:42:00,1365.175728
2018-08-13 19:43:00,1363.006978
2018-08-13 19:44:00,1354.331978
2018-08-13 19:45:00,1354.331978
2018-08-13 19:46:00,1354.331978
2018-08-13 19:47:00,1349.994478
2018-08-13 19:48:00,1345.656978
2018-08-13 19:49:00,1349.994478
2018-08-13 19:50:00,1347.825728
2018-08-13 19:51:00,1347.825728
2018-08-13 19:52:00,1347.825728
2018-08-13 19:53:00,1345.656978
2018-08-13 19:54:00,1345.656978
2018-08-13 19:55:00,1349.994478
2018-08-13 19:56:00,1347.825728
2018-08-13 19:57:00,1347.825728
2018-08-13 19:58:00,1345.656978
2018-08-13 19:59:00,1349.994478
2018-08-13 20:00:00,1354.331978
2018-08-13 20:01:00,1356.500728
2018-08-13 20:02:00,1356.500728
2018-08-13 20:03:00,1365.175728
2018-08-13 20:04:00,1365.175728
2018-08-13 20:05:00,1358.669478
2018-08-13 20:06:00,1358.669478
2018-08-13 20:07:00,1363.006978
2018-08-13 20:08:00,1363.006978
2018-08-13 20:09:00,1363.006978
2018-08-13 20:10:00,1358.669478
2018-08-13 20:11:00,1358.669478
2018-08-13 20:12:00,1356.500728
2018-08-13 20:13:00,1356.500728
2018-08-13 20:14:00,1354.331978
2018-08-13 20:15:00,1354.331978
2018-08-13 20:16:00,1354.331978
2018-08-13 20:17:00,1356.500728
2018-08-13 20:18:00,1354.331978
2018-08-13 20:19:00,1354.331978
2018-08-13 20:20:00,1354.331978
2018-08-13 20:21:00,1354.331978
2018-08-13 20:22:00,1363.006978
2018-08-13 20:23:00,1356.500728
2018-08-13 20:24:00,1358.669478
2018-08-13 20:25:00,1358.669478
2018-08-13 20:26:00,1358.669478
2018-08-13 20:27:00,1358.669478
2018-08-13 20:28:00,1358.669478
2018-08-13 20:29:00,1358.669478
2018-08-13 20:30:00,1358.669478
2018-08-13 20:31:00,1354.331978
2018-08-13 20:32:00,1354.331978
2018-08-13 20:33:00,1360.838228
2018-08-13 20:34:00,1358.669478
2018-08-13 20:35:00,1358.669478
2018-08-13 20:36:00,1358.669478
2018-08-13 20:37:00,1358.669478
2018-08-13 20:38:00,1349.994478
2018-08-13 20:39:00,1345.656978
2018-08-13 20:40:00,1341.319478
2018-08-13 20:41:00,1341.319478
2018-08-13 20:42:00,1341.319478
2018-08-13 20:43:00,1345.656978
2018-08-13 20:44:00,1345.656978
2018-08-13 20:45:00,1354.331978
2018-08-13 20:46:00,1352.163228
2018-08-13 20:47:00,1352.163228
2018-08-13 20:48:00,1341.319478
2018-08-13 20:49:00,1341.319478
2018-08-13 20:50:00,1341.319478
2018-08-13 20:51:00,1347.825728
2018-08-13 20:52:00,1352.163228
2018-08-13 20:53:00,1352.163228
2018-08-13 20:54:00,1349.994478
2018-08-13 20:55:00,1349.994478
2018-08-13 20:56:00,1349.994478
2018-08-13 20:57:00,1358.669478
2018-08-13 20:58:00,1363.006978
2018-08-13 20:59:00,1363.006978
2018-08-13 21:00:00,1358.669478
2018-08-13 21:01:00,1349.994478
2018-08-13 21:02:00,1345.656978
2018-08-13 21:03:00,1341.319478
2018-08-13 21:04:00,1341.319478
2018-08-13 21:05:00,1341.319478
2018-08-13 21:06:00,1341.319478
2018-08-13 21:07:00,1363.006978
2018-08-13 21:08:00,1358.669478
2018-08-13 21:09:00,1354.331978
2018-08-13 21:10:00,1354.331978
2018-08-13 21:11:00,1349.994478
2018-08-13 21:12:00,1349.994478
2018-08-13 21:13:00,1349.994478
2018-08-13 21:14:00,1349.994478
2018-08-13 21:15:00,1349.994478
2018-08-13 21:16:00,1349.994478
2018-08-13 21:17:00,1354.331978
2018-08-13 21:18:00,1354.331978
2018-08-13 21:19:00,1354.331978
2018-08-13 21:20:00,1349.994478
2018-08-13 21:21:00,1349.994478
2018-08-13 21:22:00,1349.994478
2018-08-13 21:23:00,1349.994478
2018-08-13 21:24:00,1349.994478
2018-08-13 21:25:00,1347.825728
2018-08-13 21:26:00,1347.825728
2018-08-13 21:27:00,1345.656978
2018-08-13 21:28:00,1345.656978
2018-08-13 21:29:00,1341.319478
2018-08-13 21:30:00,1341.319478
2018-08-13 21:31:00,1336.981978
2018-08-13 21:32:00,1336.981978
2018-08-13 21:33:00,1326.138228
2018-08-13 21:34:00,1323.969478
2018-08-13 21:35:00,1321.800728
2018-08-13 21:36:00,1321.800728
2018-08-13 21:37:00,1321.800728
2018-08-13 21:38:00,1321.800728
2018-08-13 21:39:00,1321.800728
2018-08-13 21:40:00,1321.800728
2018-08-13 21:41:00,1323.969478
2018-08-13 21:42:00,1323.969478
2018-08-13 21:43:00,1326.138228
2018-08-13 21:44:00,1330.475728
2018-08-13 21:45:00,1328.306978
2018-08-13 21:46:00,1328.306978
2018-08-13 21:47:00,1334.813228
2018-08-13 21:48:00,1334.813228
2018-08-13 21:49:00,1332.644478
2018-08-13 21:50:00,1336.981978
2018-08-13 21:51:00,1332.644478
2018-08-13 21:52:00,1332.644478
2018-08-13 21:53:00,1332.644478
2018-08-13 21:54:00,1332.644478
2018-08-13 21:55:00,1332.644478
2018-08-13 21:56:00,1332.644478
2018-08-13 21:57:00,1332.644478
2018-08-13 21:58:00,1328.306978
2018-08-13 21:59:00,1328.306978
2018-08-13 22:00:00,1332.644478
2018-08-13 22:01:00,1336.981978
2018-08-13 22:02:00,1336.981978
2018-08-13 22:03:00,1336.981978
2018-08-13 22:04:00,1330.475728
2018-08-13 22:05:00,1332.644478
2018-08-13 22:06:00,1332.644478
2018-08-13 22:07:00,1328.306978
2018-08-13 22:08:00,1328.306978
2018-08-13 22:09:00,1328.306978
2018-08-13 22:10:00,1330.475728
2018-08-13 22:11:00,1328.306978
2018-08-13 22:12:00,1326.138228
2018-08-13 22:13:00,1326.138228
2018-08-13 22:14:00,1319.631978
2018-08-13 22:15:00,1326.138228
2018-08-13 22:16:00,1323.969478
2018-08-13 22:17:00,1326.138228
2018-08-13 22:18:00,1326.138228
2018-08-13 22:19:00,1326.138228
2018-08-13 22:20:00,1323.969478
2018-08-13 22:21:00,1323.969478
2018-08-13 22:22:00,1323.969478
2018-08-13 22:23:00,1323.969478
2018-08-13 22:24:00,1326.138228
2018-08-13 22:25:00,1326.138228
2018-08-13 22:26:00,1326.138228
2018-08-13 22:27:00,1326.138228
2018-08-13 22:28:00,1326.138228
2018-08-13 22:29:00,1323.969478
2018-08-13 22:30:00,1323.969478
2018-08-13 22:31:00,1323.969478
2018-08-13 22:32:00,1323.969478
2018-08-13 22:33:00,1323.969478
2018-08-13 22:34:00,1323.969478
2018-08-13 22:35:00,1323.969478
2018-08-13 22:36:00,1323.969478
2018-08-13 22:37:00,1323.969478
2018-08-13 22:38:00,1328.306978
2018-08-13 22:39:00,1328.306978
2018-08-13 22:40:00,1328.306978
2018-08-13 22:41:00,1328.306978
2018-08-13 22:42:00,1323.969478
2018-08-13 22:43:00,1323.969478
2018-08-13 22:44:00,1326.138228
2018-08-13 22:45:00,1326.138228
2018-08-13 22:46:00,1326.138228
2018-08-13 22:47:00,1326.138228
2018-08-13 22:48:00,1326.138228
2018-08-13 22:49:00,1326.138228
2018-08-13 22:50:00,1326.138228
2018-08-13 22:51:00,1326.138228
2018-08-13 22:52:00,1326.138228
2018-08-13 22:53:00,1328.306978
2018-08-13 22:54:00,1328.306978
2018-08-13 22:55:00,1328.306978
2018-08-13 22:56:00,1323.969478
2018-08-13 22:57:00,1328.306978
2018-08-13 22:58:00,1328.306978
2018-08-13 22:59:00,1328.306978
2018-08-13 23:00:00,1326.138228
2018-08-13 23:01:00,1326.138228
2018-08-13 23:02:00,1323.969478
2018-08-13 23:03:00,1323.969478
2018-08-13 23:04:00,1323.969478
2018-08-13 23:05:00,1326.138228
2018-08-13 23:06:00,1328.306978
2018-08-13 23:07:00,1332.644478
2018-08-13 23:08:00,1332.644478
2018-08-13 23:09:00,1332.644478
2018-08-13 23:10:00,1332.644478
2018-08-13 23:11:00,1332.644478
2018-08-13 23:12:00,1332.644478
2018-08-13 23:13:00,1332.644478
2018-08-13 23:14:00,1332.644478
2018-08-13 23:15:00,1332.644478
2018-08-13 23:16:00,1336.981978
2018-08-13 23:17:00,1336.981978
2018-08-13 23:18:00,1336.981978
2018-08-13 23:19:00,1336.981978
2018-08-13 23:20:00,1336.981978
2018-08-13 23:21:00,1334.813228
2018-08-13 23:22:00,1334.813228
2018-08-13 23:23:00,1334.813228
2018-08-13 23:24:00,1334.813228
2018-08-13 23:25:00,1334.813228
2018-08-13 23:26:00,1334.813228
2018-08-13 23:27:00,1336.981978
2018-08-13 23:28:00,1336.981978
2018-08-13 23:29:00,1334.813228
2018-08-13 23:30:00,1334.813228
2018-08-13 23:31:00,1339.150728
2018-08-13 23:32:00,1339.150728
2018-08-13 23:33:00,1336.981978
2018-08-13 23:34:00,1336.981978
2018-08-13 23:35:00,1336.981978
2018-08-13 23:36:00,1341.319478
2018-08-13 23:37:00,1341.319478
2018-08-13 23:38:00,1341.319478
2018-08-13 23:39:00,1341.319478
2018-08-13 23:40:00,1341.319478
2018-08-13 23:41:00,1341.319478
2018-08-13 23:42:00,1341.319478
2018-08-13 23:43:00,1341.319478
2018-08-13 23:44:00,1341.319478
2018-08-13 23:45:00,1341.319478
2018-08-13 23:46:00,1341.319478
2018-08-13 23:47:00,1341.319478
2018-08-13 23:48:00,1341.319478
2018-08-13 23:49:00,1341.319478
2018-08-13 23:50:00,1341.319478
2018-08-13 23:51:00,1341.319478
2018-08-13 23:52:00,1345.656978
2018-08-13 23:53:00,1345.656978
2018-08-13 23:54:00,1345.656978
2018-08-13 23:55:00,1345.656978
2018-08-13 23:56:00,1345.656978
2018-08-13 23:57:00,1345.656978
2018-08-13 23:58:00,1341.319478
2018-08-13 23:59:00,1339.150728
2018-08-14 00:00:00,1339.150728
2018-08-14 00:01:00,1336.981978
2018-08-14 00:02:00,1330.475728
2018-08-14 00:03:00,1330.475728
2018-08-14 00:04:00,1330.475728
2018-08-14 00:05:00,1328.306978
2018-08-14 00:06:00,1328.306978
2018-08-14 00:07:00,1328.306978
2018-08-14 00:08:00,1328.306978
2018-08-14 00:09:00,1328.306978
2018-08-14 00:10:00,1334.813228
2018-08-14 00:11:00,1334.813228
2018-08-14 00:12:00,1332.644478
2018-08-14 00:13:00,1332.644478
2018-08-14 00:14:00,1332.644478
2018-08-14 00:15:00,1332.644478
2018-08-14 00:16:00,1332.644478
2018-08-14 00:17:00,1328.306978
2018-08-14 00:18:00,1319.631978
2018-08-14 00:19:00,1319.631978
2018-08-14 00:20:00,1319.631978
2018-08-14 00:21:00,1330.475728
2018-08-14 00:22:00,1330.475728
2018-08-14 00:23:00,1328.306978
2018-08-14 00:24:00,1330.475728
2018-08-14 00:25:00,1328.306978
2018-08-14 00:26:00,1328.306978
2018-08-14 00:27:00,1323.969478
2018-08-14 00:28:00,1323.969478
2018-08-14 00:29:00,1323.969478
2018-08-14 00:30:00,1323.969478
2018-08-14 00:31:00,1319.631978
2018-08-14 00:32:00,1319.631978
2018-08-14 00:33:00,1319.631978
2018-08-14 00:34:00,1323.969478
2018-08-14 00:35:00,1323.969478
2018-08-14 00:36:00,1323.969478
2018-08-14 00:37:00,1323.969478
2018-08-14 00:38:00,1323.969478
2018-08-14 00:39:00,1321.800728
2018-08-14 00:40:00,1321.800728
2018-08-14 00:41:00,1321.800728
2018-08-14 00:42:00,1319.631978
2018-08-14 00:43:00,1319.631978
2018-08-14 00:44:00,1319.631978
2018-08-14 00:45:00,1321.800728
2018-08-14 00:46:00,1321.800728
2018-08-14 00:47:00,1321.800728
2018-08-14 00:48:00,1321.800728
2018-08-14 00:49:00,1323.969478
2018-08-14 00:50:00,1323.969478
2018-08-14 00:51:00,1334.813228
2018-08-14 00:52:00,1336.981978
2018-08-14 00:53:00,1341.319478
2018-08-14 00:54:00,1339.150728
2018-08-14 00:55:00,1339.150728
2018-08-14 00:56:00,1336.981978
2018-08-14 00:57:00,1339.150728
2018-08-14 00:58:00,1341.319478
2018-08-14 00:59:00,1339.150728
2018-08-14 01:00:00,1341.319478
2018-08-14 01:01:00,1339.150728
2018-08-14 01:02:00,1336.981978
2018-08-14 01:03:00,1336.981978
2018-08-14 01:04:00,1336.981978
2018-08-14 01:05:00,1336.981978
2018-08-14 01:06:00,1336.981978
2018-08-14 01:07:00,1336.981978
2018-08-14 01:08:00,1339.150728
2018-08-14 01:09:00,1336.981978
2018-08-14 01:10:00,1336.981978
2018-08-14 01:11:00,1336.981978
2018-08-14 01:12:00,1336.981978
2018-08-14 01:13:00,1336.981978
2018-08-14 01:14:00,1341.319478
2018-08-14 01:15:00,1341.319478
2018-08-14 01:16:00,1341.319478
2018-08-14 01:17:00,1341.319478
2018-08-14 01:18:00,1341.319478
2018-08-14 01:19:00,1341.319478
2018-08-14 01:20:00,1341.319478
2018-08-14 01:21:00,1336.981978
2018-08-14 01:22:00,1336.981978
2018-08-14 01:23:00,1328.306978
2018-08-14 01:24:00,1323.969478
2018-08-14 01:25:00,1323.969478
2018-08-14 01:26:00,1319.631978
2018-08-14 01:27:00,1323.969478
2018-08-14 01:28:00,1323.969478
2018-08-14 01:29:00,1321.800728
2018-08-14 01:30:00,1319.631978
2018-08-14 01:31:00,1319.631978
2018-08-14 01:32:00,1319.631978
2018-08-14 01:33:00,1319.631978
2018-08-14 01:34:00,1319.631978
2018-08-14 01:35:00,1319.631978
2018-08-14 01:36:00,1310.956978
2018-08-14 01:37:00,1310.956978
2018-08-14 01:38:00,1306.619478
2018-08-14 01:39:00,1306.619478
2018-08-14 01:40:00,1306.619478
2018-08-14 01:41:00,1306.619478
2018-08-14 01:42:00,1306.619478
2018-08-14 01:43:00,1306.619478
2018-08-14 01:44:00,1306.619478
2018-08-14 01:45:00,1302.281978
2018-08-14 01:46:00,1302.281978
2018-08-14 01:47:00,1310.956978
2018-08-14 01:48:00,1302.281978
2018-08-14 01:49:00,1302.281978
2018-08-14 01:50:00,1306.619478
2018-08-14 01:51:00,1308.788228
2018-08-14 01:52:00,1306.619478
2018-08-14 01:53:00,1306.619478
2018-08-14 01:54:00,1310.956978
